Date,Adj Close,^GSPC,WFC,MRK,macd,rsi,BTC-USD,Volume
2018-04-30,40.51625442504883,2648.050049,46.30769348,50.05682373,0.5949362293781135,57.545358000574936,6853.839844,6682100.0
2018-05-01,40.20376205444336,2654.800049,46.84243011,49.30006409,0.5242000112330061,53.37039829321844,6811.470215,4567800.0
2018-05-02,39.66807556152344,2635.669922,46.51267624,48.72185898,0.4200732823538189,47.0664915593797,6636.319824,5756600.0
2018-05-03,38.92702865600586,2629.72998,46.27921295,48.91742706,0.2745904990897685,40.02368041420135,6911.089844,4873100.0
2018-05-04,39.1591682434082,2663.419922,47.06042099,49.104496,0.1759972827173754,42.90581519586055,7023.52002,4056300.0
2018-05-07,39.00738525390625,2672.629883,47.28489685,48.78987503,0.0846381734885071,41.50152423772282,6770.72998,6399000.0
2018-05-08,39.23952102661133,2671.919922,47.76079559,48.26269913,0.0306139395963427,44.49369851027832,6834.759766,4788300.0
2018-05-09,39.01631546020508,2697.790039,48.27261734,49.27455521,-0.0298671884324406,42.2556242665132,6968.319824,3332100.0
2018-05-10,39.19488525390625,2723.070068,49.07177353,49.36808395,-0.0626674369525446,44.65417286881551,7889.25,2778900.0
2018-05-11,39.266300201416016,2727.719971,48.89218521,50.75405884,-0.0819545596446928,45.626894950713385,7895.959961,3195200.0
2018-05-14,39.65914535522461,2730.129883,48.9191246,50.74555588,-0.0647935231635585,50.75420957151212,7986.240234,4516500.0
2018-05-15,39.65021514892578,2711.449951,49.16156006,50.3374176,-0.0513222600621361,50.63731313795006,8329.110352,4534200.0
2018-05-16,40.050540924072266,2722.459961,49.42196274,50.80507278,-0.0082481629189956,55.57673799803771,8058.669922,3497200.0
2018-05-17,40.40138244628906,2720.129883,48.68566132,50.22687531,0.0535807031439929,59.41008271648778,7902.089844,3929900.0
2018-05-18,40.50034713745117,2712.969971,48.21874237,50.28640366,0.1093061353584872,60.44689930066942,8163.419922,3560600.0
2018-05-21,40.63528823852539,2733.01001,48.97300339,49.80173111,0.1624845403374877,61.87685044927711,8294.30957,3410200.0
2018-05-22,40.40138244628906,2724.439941,49.61950302,49.69969559,0.1836377056516127,57.9649521300906,8845.830078,2081800.0
2018-05-23,40.30243682861328,2733.290039,50.44560623,50.31190491,0.1902248633264136,56.34226812664172,8895.580078,2675100.0
2018-05-24,40.311431884765625,2727.76001,49.08972931,50.27789688,0.1939354914732192,56.46159355466683,8802.459961,4680100.0
2018-05-25,40.07752990722656,2721.330078,49.29626465,50.24388504,0.1759737404857233,52.44729538808715,8930.879883,2822100.0
2018-05-29,39.39383316040039,2689.860107,47.54529572,49.65717697,0.105355833378482,42.85590677602294,9697.5,4072100.0
2018-05-30,39.83463668823242,2724.01001,48.6946373,50.77957153,0.0839915911884432,49.29435139159402,8845.740234,3108300.0
2018-05-31,39.33085632324219,2705.27002,48.47913742,50.6180191,0.0261084482062656,43.291068826067466,9281.509766,4009700.0
2018-06-01,39.42081451416016,2734.620117,49.1076889,51.49382019,-0.0123629727829666,44.58876673475244,8987.049805,4261000.0
2018-06-04,39.66371536254883,2746.870117,49.23340225,52.7352562,-0.0229868050508414,48.045891414496325,9348.480469,2341600.0
2018-06-05,39.78965759277344,2748.800049,48.9370842,52.19955826,-0.0210016888319586,49.79490059444328,9419.080078,3906800.0
2018-06-06,40.29344177246094,2772.350098,49.90684891,52.65872192,0.0209808489081311,56.15354458889667,9240.549805,5713100.0
2018-06-07,40.20347595214844,2770.370117,49.95175171,52.70973969,0.046457291968359,54.8183026466718,9119.009766,3709700.0
2018-06-08,40.347415924072266,2779.030029,49.99663925,53.21140671,0.0773704312491432,56.59656346673694,9235.919922,2307500.0
2018-06-11,40.94115829467773,2782.0,49.8439827,52.9988327,0.1480724767026302,63.05579123754715,9743.860352,3190800.0
2018-06-12,40.57232284545898,2786.850098,49.72725677,53.09237289,0.1723556106478554,57.34649404352568,9700.759766,2446000.0
2018-06-13,40.7342414855957,2775.629883,49.52971649,53.21990585,0.202333278215292,59.097379285390254,9858.150391,2922400.0
2018-06-14,40.69826126098633,2782.48999,49.15259171,52.74863052,0.2206440451073845,58.52249886772479,9654.799805,3159000.0
2018-06-15,41.40895462036133,2779.659912,49.36809921,53.15135956,0.2891691128492581,65.63372955511593,9373.009766,7740400.0
2018-06-18,41.55289077758789,2773.75,49.45788574,52.26021957,0.3510435560969966,66.87250643567009,9234.820313,3561300.0
2018-06-19,41.4449348449707,2762.590088,49.45788574,52.29450226,0.3869083183632682,64.98057441663379,9325.179688,3737700.0
2018-06-20,41.53489685058594,2767.320068,48.9191246,52.50871658,0.4177747357621229,65.84768672403646,9043.94043,2455500.0
2018-06-21,41.38196563720703,2749.76001,48.82034683,52.42303085,0.4249972197137666,62.992233638709536,8441.490234,3685300.0
2018-06-22,41.8587532043457,2754.879883,48.43423462,52.67152023,0.4638469236674183,67.69560801886229,8504.889648,7585600.0
2018-06-25,41.6158561706543,2717.070068,48.45220184,52.33733749,0.4696223195341602,63.28309158673743,8723.94043,2174400.0
2018-06-26,41.58887100219727,2723.060059,47.9763031,52.02887344,0.4666427180196777,62.79339462452132,8716.790039,2419300.0
2018-06-27,41.62485504150391,2699.629883,47.84161377,51.30910873,0.4618609283103509,63.20230655482509,8510.379883,3368900.0
2018-06-28,41.55289077758789,2716.310059,48.1558876,51.66898727,0.4471104004671673,61.74088916203757,8368.830078,3425400.0
2018-06-29,41.229034423828125,2718.370117,49.78113937,52.01173782,0.404623749002738,55.51924571755652,8094.319824,2934100.0
2018-07-02,40.68927001953125,2726.709961,50.57131195,51.80609512,0.3236672604869497,47.01550771030373,8250.969727,3800100.0
2018-07-03,41.07610321044922,2713.219971,49.8888855,52.02031326,0.2874097845949706,52.61687656751442,8247.179688,1508000.0
2018-07-05,41.68782424926758,2736.610107,49.60154343,52.81719208,0.304525864589948,59.84604147746911,8513.25,2556000.0
2018-07-06,42.02068710327149,2759.820068,50.18519974,53.29703903,0.3410186806935584,63.14138056235815,8418.990234,2306800.0
2018-07-09,42.52447509765625,2784.169922,50.97538757,53.14280701,0.4059118816864142,67.49003951917038,8041.779785,3410300.0
2018-07-10,43.127201080322266,2793.840088,50.8406868,53.38271332,0.5002090619170119,71.77980095798893,7557.819824,3420800.0
2018-07-11,43.04623794555664,2774.02002,50.34683228,53.03996658,0.561929633262622,70.43530596385655,7587.339844,2556100.0
2018-07-12,43.09122085571289,2798.290039,50.31090546,53.69118881,0.6074708300471414,70.76297472559904,7480.140137,2706300.0
2018-07-13,42.79434585571289,2801.310059,49.70930481,53.88826752,0.6125461741940228,65.59585185124479,7355.879883,2402800.0
2018-07-16,42.43450546264648,2798.429932,51.17292786,53.6312027,0.5808367837033046,59.88763048550891,7368.220215,3159200.0
2018-07-17,42.92928695678711,2809.550049,50.78681946,53.57979965,0.5888437703590697,64.46642872522378,7135.990234,3405100.0
2018-07-18,42.56044769287109,2815.620117,50.79579544,53.93111801,0.5589835050008176,59.05469975775797,7472.589844,2823100.0
2018-07-19,42.50647735595703,2804.48999,50.58029175,53.56266403,0.5249132017896585,58.28370356676559,7406.52002,2904300.0
2018-07-20,42.3895263671875,2801.830078,50.65212631,53.57123566,0.4829086038529695,56.56046968126296,7494.169922,2532400.0
2018-07-23,42.48847961425781,2806.97998,52.07983398,53.71689606,0.4523894929412009,57.700057242425615,7541.450195,2038000.0
2018-07-24,42.55145263671875,2820.399902,52.39410782,54.34240723,0.4283465617628721,58.44714668966527,7643.450195,4609600.0
2018-07-25,42.49748229980469,2846.070068,52.28634644,55.25925446,0.4003227390999555,57.50967319798205,7720.25,3555700.0
2018-07-26,42.920291900634766,2837.439941,52.35819244,54.84796143,0.4075330713920877,62.5742235746568,7514.470215,2427600.0
2018-07-27,42.83033752441406,2818.820068,52.64552689,54.40238571,0.4013620929322314,60.91078354019746,7633.759766,2653300.0
2018-07-30,42.59643173217773,2802.600098,52.51981354,55.53345108,0.3732942022461643,56.69064741188667,7653.97998,3418100.0
2018-07-31,43.415077209472656,2816.290039,51.44230652,56.44173813,0.4123546769373476,65.65854335281131,7678.240234,11368100.0
2018-08-01,43.28013610839844,2813.360107,51.76555634,56.11611557,0.427493882071964,63.33068722527743,7624.919922,5427800.0
2018-08-02,44.386661529541016,2827.219971,52.34023285,55.88476563,0.5227531916894037,72.07399142011892,7531.97998,6796100.0
2018-08-03,44.93540954589844,2840.350098,52.82511139,56.49314117,0.6352040231311236,75.22843338618131,6786.02002,4369600.0
2018-08-06,45.03438186645508,2850.399902,52.87899017,56.74163437,0.7239629619617105,75.76025645120647,6906.919922,3701300.0
2018-08-07,45.20530319213867,2858.449951,52.81613159,57.05010605,0.7988879005648712,76.69094742027826,6582.359863,3238900.0
2018-08-08,44.95341110229492,2857.699951,53.14836502,57.1443634,0.828391684034905,72.28605827912335,6349.899902,2261800.0
2018-08-09,45.19629669189453,2853.580078,52.85891724,56.55312347,0.8614423114619925,73.8459746739149,6675.350098,2974800.0
2018-08-10,44.86344528198242,2833.280029,52.50617218,56.61309814,0.8509674220576144,68.18218312213267,6456.580078,1809500.0
2018-08-13,44.3686637878418,2821.929932,52.10818481,57.1700592,0.7935932166149584,60.72620987945661,6550.160156,2140400.0
2018-08-14,44.92641830444336,2839.959961,52.52426147,56.9472847,0.784091356505705,65.32893418137351,6499.27002,2713500.0
2018-08-15,44.7769775390625,2818.370117,52.4519043,57.72702408,0.7557901645207181,63.19202963889724,6734.819824,4513700.0
2018-08-16,45.420021057128906,2840.689941,53.05791473,58.99518967,0.7763007914492235,68.03692176989772,6769.939941,6099400.0
2018-08-17,45.78229141235352,2850.129883,53.23881912,59.17512512,0.8124226979615656,70.40067010594127,6776.549805,6010700.0
2018-08-20,45.981536865234375,2857.050049,53.39257813,60.12625504,0.8473591828040483,71.64277061546467,6729.740234,3935400.0
2018-08-21,45.95437240600586,2862.959961,53.32926178,59.26938629,0.8629075923256124,71.20406120122661,6083.689941,2884800.0
2018-08-22,45.73700714111328,2861.820068,53.519207,59.15799332,0.8479160106507848,67.63503243683039,6162.47998,2582600.0
2018-08-23,45.74606323242188,2856.97998,53.02173615,59.09799576,0.8272300321706112,67.70765643909627,6173.22998,1633300.0
2018-08-24,45.91814804077149,2874.689941,53.08505249,59.15799332,0.8153235091593842,69.12538465120939,6249.180176,1984100.0
2018-08-27,45.9906005859375,2896.73999,53.45589447,59.11515427,0.8024832909255508,69.72798658594279,6093.669922,2492700.0
2018-08-28,45.69172286987305,2897.52002,53.42875671,58.80667877,0.7594360851483088,64.1644845800577,6157.129883,2692100.0
2018-08-29,45.64643478393555,2914.040039,53.32926178,58.96091461,0.7134423747905103,63.3397905318319,5903.439941,2700600.0
2018-08-30,45.62831878662109,2901.129883,52.87701416,58.72956085,0.6678318683165472,62.99102002192569,6218.299805,2207700.0
2018-08-31,45.64643478393555,2901.52002,52.89510345,58.77239609,0.6259316722230963,63.20918609397541,6404.0,4717900.0
2018-09-04,45.35661697387695,2896.719971,53.18454361,58.22401047,0.5628513893278466,57.38145919772965,6385.819824,3451500.0
2018-09-05,45.13019561767578,2888.600098,53.32022095,58.79810715,0.488953151928591,53.25077559222834,6614.180176,6904800.0
2018-09-06,44.74980545043945,2878.050049,52.39762497,59.44932938,0.3951390420279494,47.11454186216505,6529.589844,3819000.0
2018-09-07,44.65924072265625,2871.679932,51.91824341,59.69781494,0.3099104130572456,45.76246962044455,6597.549805,3440500.0
2018-09-10,45.0124626159668,2877.129883,51.97251129,59.6035614,0.2677813486513187,51.596814289247504,6639.140137,3794900.0
2018-09-11,45.05774688720703,2887.889893,51.90015411,59.192276,0.235335028105716,52.30516442860897,6673.5,2933300.0
2018-09-12,45.18453598022461,2888.919922,50.59768295,59.86061478,0.2173464706756007,54.320798703115976,6856.930176,2202200.0
2018-09-13,45.28416442871094,2904.179932,49.74745178,60.69179535,0.2087235572329575,55.89799191281308,6773.879883,1641500.0
2018-09-14,45.32039642333984,2904.97998,49.50323105,60.3725853,0.2024793988966351,56.48640847338365,6741.75,1999500.0
2018-09-17,45.08491134643555,2888.800049,49.12334442,60.75216675,0.1764946601747112,51.66190351594337,6329.950195,3700600.0
2018-09-18,44.94000244140625,2904.310059,49.29520035,60.75216675,0.1425652267557637,48.89442350636144,6394.709961,2386000.0
2018-09-19,45.22982025146485,2907.949951,49.94643402,60.3725853,0.1374770318395519,54.180998400709576,6228.810059,2110900.0
2018-09-20,45.58304214477539,2930.75,50.24492645,61.06274796,0.1601011095699789,59.65830960025372,6238.049805,1847500.0
2018-09-21,45.5739860534668,2929.669922,49.73839951,61.33881378,0.1752795892877685,59.46204611523317,6276.120117,5386700.0
2018-09-24,44.94000244140625,2919.370117,49.07811737,61.06274796,0.1345998811041369,47.64502428314612,6359.640137,2612100.0
2018-09-25,44.9581184387207,2915.560059,49.05097961,60.9506073,0.1026395638673562,47.96325872402382,6741.75,2391800.0
2018-09-26,44.69546127319336,2905.969971,48.08317947,60.67452621,0.0554770392794736,43.80575999425656,7321.040039,2358100.0
2018-09-27,44.78603744506836,2914.0,47.7756424,61.01097107,0.0251195760136937,45.558286598985525,7370.779785,1741700.0
2018-09-28,45.52869415283203,2913.97998,47.54047394,61.20079422,0.0602922458576813,57.313323359158886,7466.859863,2956100.0
2018-10-01,45.3837890625,2924.590088,47.26007462,61.70978546,0.0756027093744009,54.82585351016146,7354.129883,2950000.0
2018-10-02,45.655494689941406,2923.429932,47.15153885,61.89957809,0.1084110404227089,58.4658983188267,7419.290039,1860100.0
2018-10-03,45.69172286987305,2925.51001,47.62187195,61.57175064,0.1357701171027159,58.94096879107201,7418.490234,2886900.0
2018-10-04,45.700782775878906,2901.610107,48.39974594,61.44234085,0.1563807808826425,59.06706092787372,7711.109863,2452300.0
2018-10-05,46.25324630737305,2885.570068,48.11030197,61.27842712,0.2148177845800418,65.93665672673575,8424.269531,2652900.0
2018-10-08,46.90533828735352,2884.429932,48.54446411,61.64938354,0.3101724293604277,71.92569622317872,8181.390137,3941900.0
2018-10-09,46.59740447998047,2880.340088,48.41783905,62.40857697,0.356781235601801,66.02240207946329,7951.580078,3485200.0
2018-10-10,45.41096496582031,2785.679932,47.42288589,60.77805328,0.2945874759934952,49.25016614931301,8165.009766,3333600.0
2018-10-11,44.0796012878418,2728.370117,46.52743149,58.98361588,0.1362973996981793,37.681901058186,8192.150391,5776600.0
2018-10-12,44.22452163696289,2767.129883,47.13345337,60.22591782,0.0222883090867469,39.35182098915995,8218.459961,4604300.0
2018-10-15,44.41470336914063,2750.790039,48.15553665,59.92396927,-0.0521178580172829,41.564813757448334,8180.47998,2477900.0
2018-10-16,44.650184631347656,2809.919922,48.59873581,61.44234085,-0.0910345223470443,44.276103588320254,7780.439941,2499300.0
2018-10-17,44.40564727783203,2809.209961,49.25901794,61.95995712,-0.1399946092408583,42.09199341116244,7624.910156,3879100.0
2018-10-18,44.56867218017578,2768.780029,48.02889252,62.29642487,-0.1637534360021533,44.07271003901924,7567.149902,3009000.0
2018-10-19,44.8675422668457,2767.780029,47.83895111,62.417202,-0.1566602769952823,47.61056963020756,7434.390137,2698000.0
2018-10-22,44.29697036743164,2755.879883,46.71737671,62.6070137,-0.1948333634588834,42.13117029138683,7032.850098,1994200.0
2018-10-23,44.43282318115234,2740.689941,46.63597488,62.20152283,-0.2116834675599506,43.78994174574648,7068.47998,4263400.0
2018-10-24,43.246376037597656,2656.100098,45.39680481,60.85570145,-0.3171181250445229,34.491361691552285,6951.799805,5496900.0
2018-10-25,43.38222885131836,2705.570068,46.90732193,60.35532379,-0.3852724826624651,36.16291503400555,6753.120117,3032500.0
2018-10-26,42.07804489135742,2658.689941,46.35557556,60.7349205,-0.5383166686829668,28.61440429227657,6305.799805,4529300.0
2018-10-29,42.57616424560547,2641.25,47.24198532,61.64076996,-0.6123524024777112,34.25876727517098,6568.22998,3316600.0
2018-10-30,43.47280502319336,2682.629883,47.65805054,62.86581421,-0.5918523324241036,42.99609642460233,6184.709961,3884200.0
2018-10-31,42.79352569580078,2711.73999,48.14648438,63.50422287,-0.6232337927447702,38.790034919017934,6295.72998,4614200.0
2018-11-01,44.12489318847656,2740.370117,48.44496918,63.08149719,-0.5345120737199309,49.265717849965554,6322.689941,4586200.0
2018-11-02,43.47280502319336,2723.060059,48.4901886,62.34819412,-0.5109278788516107,45.186628616638345,6297.569824,3483200.0
2018-11-05,43.56336975097656,2738.310059,48.53541565,63.08149719,-0.4794031566803198,45.85712609099064,6199.709961,3683600.0
2018-11-06,42.86598205566406,2755.449951,48.43592072,63.24541855,-0.5048730833040338,41.63378282456323,6308.52002,5319000.0
2018-11-07,43.74449920654297,2813.889893,48.46306229,64.77240753,-0.4489934743686916,48.11626628141096,6334.72998,5147600.0
2018-11-08,43.98903274536133,2806.830078,48.47218704,65.11750031,-0.3805894702615475,49.78797451973893,6580.629883,3620300.0
2018-11-09,43.70827102661133,2781.01001,48.36275864,64.58262634,-0.3450563338355934,47.88044367216355,6423.759766,7033300.0
2018-11-12,43.41844940185547,2726.219971,47.73360825,64.43595886,-0.3364043897919586,45.92444478428325,6506.069824,2620900.0
2018-11-13,43.49091339111328,2722.179932,48.08922577,64.3669281,-0.3200115297623682,46.5127957506824,6308.529785,4057000.0
2018-11-14,42.204833984375,2701.580078,47.55124283,63.91832733,-0.4061144948948083,38.50546016042993,6488.759766,4275400.0
2018-11-15,41.77916717529297,2730.199951,48.1621666,64.56536865,-0.5029023242000505,36.27927698489586,6376.709961,4251200.0
2018-11-16,42.00558853149414,2736.27002,48.27157593,65.61788177,-0.5549400614892335,38.32196203891236,6534.879883,3789100.0
2018-11-19,41.94219207763672,2690.72998,48.61807251,65.86805725,-0.5944435321917396,37.95508297994248,6719.959961,2983500.0
2018-11-20,41.35350036621094,2641.889893,47.90685654,64.51360321,-0.665580421748281,34.63884124151333,6763.189941,3430300.0
2018-11-21,41.60439682006836,2649.929932,47.80655289,64.52223206,-0.6937149580247635,37.15890352929449,6707.259766,3195000.0
2018-11-23,41.239444732666016,2632.560059,47.25946426,64.41869354,-0.7369650893387245,35.04243497306595,6884.640137,1280300.0
2018-11-26,41.53141021728516,2673.449951,48.21687698,65.08298492,-0.7391613633690568,38.08089778677411,7096.279785,2450200.0
2018-11-27,42.0332260131836,2682.169922,48.49953079,65.85942078,-0.6924277098639564,43.01472917097496,7047.160156,2912900.0
2018-11-28,41.96935272216797,2743.790039,49.55723572,66.62723541,-0.6530174152630437,42.5499799596941,6978.22998,3028800.0
2018-11-29,42.00585174560547,2737.800049,49.27458191,67.21389771,-0.6117870069081945,42.929434956088265,7037.580078,2482000.0
2018-11-30,41.98759841918945,2760.169922,49.49341965,68.44755554,-0.5739681545276625,42.77726512259972,7193.25,6182000.0
2018-12-03,42.735748291015625,2790.370117,49.45694351,68.34403992,-0.4781155806419264,50.51907454091858,7272.720215,5314300.0
2018-12-04,41.61352157592773,2700.060059,47.213871,67.4726944,-0.4870911586513671,41.45835629517142,7260.060059,4421700.0
2018-12-06,41.54053497314453,2695.949951,46.58472824,67.61073303,-0.4943947033690961,40.94402259902455,7361.660156,5070400.0
2018-12-07,40.56429672241211,2633.080078,45.82791901,66.18724823,-0.5723592817292342,34.736524251064026,6792.830078,3669300.0
2018-12-10,40.682899475097656,2637.719971,44.49666595,66.79116058,-0.617458839697683,36.00589849573095,6529.169922,5023400.0
2018-12-11,40.64641189575195,2636.780029,43.54837036,66.52371216,-0.6486673733279247,35.775362633184,6467.069824,4563300.0
2018-12-12,41.23033142089844,2651.070068,43.53013611,67.30014038,-0.6191458079458698,42.15800795273849,6225.97998,6002200.0
2018-12-13,40.99311447143555,2650.540039,42.88274765,68.16286469,-0.6078838731114402,40.401407661478586,6300.859863,2685100.0
2018-12-14,40.701148986816406,2599.949951,42.43595505,66.44271851,-0.6154236622778768,38.286880206239736,6329.700195,3490500.0
2018-12-17,39.57892608642578,2545.939941,42.49978256,65.35677338,-0.7038395841656211,31.46922316485849,6321.200195,3286600.0
2018-12-18,39.08624267578125,2546.159912,42.41772079,64.5749054,-0.8043927342525592,29.02557073316855,6351.799805,3522100.0
2018-12-19,38.68479537963867,2506.959961,41.64266968,64.08838654,-0.9060311092636368,27.173952271609323,6517.310059,3124800.0
2018-12-20,37.617305755615234,2467.419922,41.9800415,63.84514236,-1.0604930413538014,22.976592754561068,6512.709961,5450000.0
2018-12-21,37.2249870300293,2416.620117,41.14117813,63.33256531,-1.2007209145041955,21.65286467444413,6543.200195,8213700.0
2018-12-24,36.14838790893555,2351.100098,39.75520706,61.81222916,-1.3827851790311598,18.502609060245675,6517.180176,2541100.0
2018-12-26,37.10638427734375,2467.699951,41.56972885,64.28820801,-1.4332485229438705,28.474668067704187,6281.200195,3380400.0
2018-12-27,37.370975494384766,2488.830078,41.51501465,65.48709869,-1.4353450226791225,30.98639315978801,6371.299805,3809900.0
2018-12-28,37.20674514770508,2485.73999,41.7429657,65.47840881,-1.433731367532424,30.27572086685973,6398.540039,3046500.0
