Date;T10YIE;T5YIE
2021-04-02;2.36;2.58
2021-04-05;2.35;2.55
2021-04-06;2.32;2.52
2021-04-07;2.34;2.53
2021-04-08;2.33;2.55
2021-04-09;2.31;2.51
2021-04-12;2.33;2.52
2021-04-13;2.33;2.54
2021-04-14;2.33;2.56
2021-04-15;2.33;2.55
2021-04-16;2.36;2.57
2021-04-19;2.34;2.56
2021-04-20;2.32;2.52
2021-04-21;2.33;2.53
2021-04-22;2.33;2.42
2021-04-23;2.34;2.44
2021-04-26;2.36;2.47
2021-04-27;2.39;2.51
2021-04-28;2.41;2.54
2021-04-29;2.42;2.56
2021-04-30;2.41;2.57
2021-05-03;2.42;2.6
2021-05-04;2.42;2.62
2021-05-05;2.47;2.68
2021-05-06;2.45;2.66
2021-05-07;2.49;2.65
2021-05-10;2.54;2.71
2021-05-11;2.53;2.68
2021-05-12;2.54;2.72
2021-05-13;2.51;2.65
2021-05-14;2.51;2.68
2021-05-17;2.54;2.72
2021-05-18;2.52;2.72
2021-05-19;2.48;2.66
2021-05-20;2.41;2.59
2021-05-21;2.43;2.62
2021-05-24;2.44;2.64
2021-05-25;2.42;2.63
2021-05-26;2.4;2.6
2021-05-27;2.42;2.59
2021-05-28;2.42;2.57
2021-05-31;2.42;2.57
2021-06-01;2.46;2.6
2021-06-02;2.44;2.59
2021-06-03;2.42;2.56
2021-06-04;2.4;2.54
2021-06-07;2.39;2.51
2021-06-08;2.36;2.47
2021-06-09;2.32;2.41
2021-06-10;2.35;2.47
2021-06-11;2.32;2.43
2021-06-14;2.36;2.44
2021-06-15;2.38;2.46
2021-06-16;2.32;2.41
2021-06-17;2.27;2.31
2021-06-18;2.24;2.37
2021-06-21;2.25;2.41
2021-06-22;2.31;2.46
2021-06-23;2.34;2.49
2021-06-24;2.3;2.45
2021-06-25;2.34;2.46
2021-06-28;2.33;2.45
2021-06-29;2.32;2.46
2021-06-30;2.32;2.47
2021-07-01;2.35;2.49
2021-07-02;2.33;2.49
2021-07-05;2.33;2.49
2021-07-06;2.31;2.48
2021-07-07;2.28;2.43
2021-07-08;2.22;2.38
2021-07-09;2.28;2.44
2021-07-12;2.33;2.48
2021-07-13;2.36;2.56
2021-07-14;2.34;2.53
2021-07-15;2.32;2.53
2021-07-16;2.33;2.52
2021-07-19;2.24;2.41
2021-07-20;2.26;2.4
2021-07-21;2.28;2.45
2021-07-22;2.28;2.46
2021-07-23;2.35;2.53
2021-07-26;2.4;2.59
2021-07-27;2.38;2.55
2021-07-28;2.41;2.57
2021-07-29;2.43;2.58
2021-07-30;2.4;2.56
2021-08-02;2.37;2.51
2021-08-03;2.38;2.51
2021-08-04;2.35;2.5
2021-08-05;2.33;2.46
2021-08-06;2.37;2.5
2021-08-09;2.37;2.5
2021-08-10;2.4;2.53
2021-08-11;2.42;2.55
2021-08-12;2.41;2.55
2021-08-13;2.37;2.52
2021-08-16;2.36;2.5
2021-08-17;2.33;2.49
2021-08-18;2.32;2.48
2021-08-19;2.28;2.45
2021-08-20;2.27;2.4
2021-08-23;2.27;2.43
2021-08-24;2.3;2.45
2021-08-25;2.35;2.51
2021-08-26;2.33;2.5
2021-08-27;2.39;2.53
2021-08-30;2.37;2.51
2021-08-31;2.33;2.48
2021-09-01;2.34;2.48
2021-09-02;2.32;2.47
2021-09-03;2.34;2.48
2021-09-06;2.34;2.48
2021-09-07;2.36;2.51
2021-09-08;2.38;2.53
2021-09-09;2.38;2.55
2021-09-10;2.4;2.55
2021-09-13;2.37;2.53
2021-09-14;2.33;2.49
2021-09-15;2.35;2.51
2021-09-16;2.35;2.53
2021-09-17;2.33;2.51
2021-09-20;2.29;2.43
2021-09-21;2.29;2.44
2021-09-22;2.28;2.41
2021-09-23;2.31;2.48
2021-09-24;2.34;2.47
2021-09-27;2.35;2.5
2021-09-28;2.38;2.53
2021-09-29;2.37;2.52
2021-09-30;2.37;2.51
2021-10-01;2.38;2.51
2021-10-04;2.38;2.53
2021-10-05;2.45;2.59
2021-10-06;2.43;2.57
2021-10-07;2.46;2.61
2021-10-08;2.5;2.64
2021-10-11;2.5;2.64
2021-10-12;2.49;2.64
2021-10-13;2.52;2.68
2021-10-14;2.52;2.69
2021-10-15;2.56;2.71
2021-10-18;2.54;2.71
2021-10-19;2.54;2.71
2021-10-20;2.57;2.77
2021-10-21;2.64;2.94
2021-10-22;2.64;2.91
2021-10-25;2.66;2.95
2021-10-26;2.69;2.99
2021-10-27;2.65;2.96
2021-10-28;2.57;2.9
2021-10-29;2.51;2.89
2021-11-01;2.5;2.86
2021-11-02;2.51;2.84
2021-11-03;2.53;2.86
2021-11-04;2.56;2.88
2021-11-05;2.54;2.87
2021-11-08;2.62;2.94
2021-11-09;2.63;2.96
2021-11-10;2.7;3.08
2021-11-11;2.7;3.08
2021-11-12;2.73;3.11
2021-11-15;2.76;3.17
2021-11-16;2.73;3.17
2021-11-17;2.7;3.14
2021-11-18;2.73;3.11
2021-11-19;2.65;3.02
2021-11-22;2.61;2.98
2021-11-23;2.62;3
2021-11-24;2.61;3.03
2021-11-25;2.61;3.03
2021-11-26;2.55;2.92
2021-11-29;2.54;2.91
2021-11-30;2.5;2.8
2021-12-01;2.44;2.7
2021-12-02;2.47;2.73
2021-12-03;2.43;2.72
2021-12-06;2.44;2.79
2021-12-07;2.47;2.84
2021-12-08;2.52;2.88
2021-12-09;2.47;2.8
2021-12-10;2.44;2.76
2021-12-13;2.4;2.73
2021-12-14;2.37;2.66
2021-12-15;2.39;2.67
2021-12-16;2.42;2.7
2021-12-17;2.38;2.65
2021-12-20;2.39;2.65
2021-12-21;2.44;2.69
2021-12-22;2.47;2.7
2021-12-23;2.47;2.72
2021-12-24;2.47;2.72
2021-12-27;2.5;2.75
2021-12-28;2.5;2.78
2021-12-29;2.53;2.83
2021-12-30;2.58;2.86
2021-12-31;2.56;2.87
2022-01-03;2.6;2.95
2022-01-04;2.57;2.93
2022-01-05;2.53;2.87
2022-01-06;2.46;2.77
2022-01-07;2.48;2.78
2022-01-10;2.48;2.77
2022-01-11;2.54;2.87
2022-01-12;2.48;2.82
2022-01-13;2.43;2.77
2022-01-14;2.44;2.79
2022-01-17;2.44;2.79
2022-01-18;2.46;2.8
2022-01-19;2.4;2.73
2022-01-20;2.33;2.74
2022-01-21;2.34;2.7
