date,open,high,low,close,adj close,volume
2012-05-01,56.270000,57.389999,56.150002,57.130001,49.551517,4887100
2012-05-02,56.770000,57.419998,56.570000,56.660000,49.143856,5175400
2012-05-03,56.520000,56.520000,55.389999,55.720001,48.328564,7296800
2012-05-04,55.650002,55.730000,54.660000,54.720001,47.461205,5787500
2012-05-07,54.349998,55.430000,54.259998,55.250000,47.920898,4076600
2012-05-08,55.240002,55.970001,54.910000,55.820000,48.415283,4702900
2012-05-09,55.369999,55.959999,54.849998,55.220001,47.894875,6635800
2012-05-10,55.560001,55.860001,55.029999,55.290001,47.955605,4030800
2012-05-11,55.200001,55.639999,55.020000,55.200001,47.877522,3937800
2012-05-14,54.820000,55.570000,54.570000,55.160000,47.842827,4634300
2012-05-15,55.020000,55.700001,54.759998,54.939999,47.652020,5514500
2012-05-16,55.040001,55.290001,54.840000,54.900002,47.617325,4036200
2012-05-17,55.070000,55.459999,54.730000,54.880001,47.599960,5465300
2012-05-18,54.889999,55.340000,53.779999,53.990002,46.828053,6420400
2012-05-21,54.090000,55.599998,54.080002,55.549999,48.181103,4825900
2012-05-22,55.759998,56.630001,55.500000,55.720001,48.328564,5832200
2012-05-23,55.450001,55.880001,54.700001,55.360001,48.016323,4671800
2012-05-24,55.029999,56.740002,55.009998,56.220001,48.762238,7192400
2012-05-25,56.169998,56.560001,55.869999,56.119999,48.675499,4306500
2012-05-29,56.080002,56.250000,55.500000,56.150002,48.701500,5005900
2012-05-30,56.000000,56.470001,55.779999,56.169998,48.718857,4398100
2012-05-31,56.209999,56.330002,55.459999,55.770000,48.371925,6343300
2012-06-01,55.220001,55.900002,54.939999,55.040001,47.738747,5703900
2012-06-04,54.770000,55.349998,54.689999,54.910000,47.625992,5508000
2012-06-05,54.840000,56.200001,54.720001,56.040001,48.606113,6112200
2012-06-06,56.610001,57.700001,56.500000,57.700001,50.045891,6776600
2012-06-07,57.799999,58.389999,57.400002,57.450001,49.829056,7249100
2012-06-08,56.840000,58.389999,56.840000,58.000000,50.306107,6406900
2012-06-11,58.220001,58.380001,57.400002,57.459999,49.837746,6236300
2012-06-12,57.470001,58.130001,57.000000,57.840000,50.167320,6023900
2012-06-13,57.720001,58.529999,57.570000,58.009998,50.500744,6373600
2012-06-14,58.169998,59.380001,57.889999,59.250000,51.580231,6649800
2012-06-15,59.689999,59.849998,58.509998,58.900002,51.275536,9021000
2012-06-18,58.790001,59.470001,58.180000,59.419998,51.728233,9718000
2012-06-19,59.580002,60.750000,59.369999,60.259998,52.459488,8602400
2012-06-20,59.950001,60.230000,59.299999,59.599998,51.884922,4344500
2012-06-21,59.830002,60.040001,58.270000,58.340000,50.788025,5320500
2012-06-22,58.500000,59.529999,58.410000,59.070000,51.423519,7494300
2012-06-25,58.590000,59.099998,57.650002,57.689999,50.222168,6884400
2012-06-26,57.660000,59.160000,57.230000,58.799999,51.188484,7458200
2012-06-27,59.500000,60.599998,58.820000,59.290001,51.615051,7088700
2012-06-28,58.869999,60.500000,55.340000,59.599998,51.884922,25319900
2012-06-29,60.340000,60.599998,57.869999,58.500000,50.927311,11121700
2012-07-02,58.889999,59.310001,55.959999,56.259998,48.977280,12997500
2012-07-03,56.389999,56.730000,54.740002,54.880001,47.775902,8460200
2012-07-05,54.880001,56.160000,54.860001,55.810001,48.585533,6937800
2012-07-06,55.290001,55.939999,55.150002,55.820000,48.594238,4458600
2012-07-09,56.290001,56.660000,55.529999,56.090000,48.829285,4241500
2012-07-10,56.270000,56.439999,55.240002,55.700001,48.489769,5662700
2012-07-11,55.770000,56.290001,55.700001,56.040001,48.785770,5316400
2012-07-12,55.880001,55.900002,54.439999,54.570000,47.506042,6079200
2012-07-13,54.610001,55.549999,54.570000,55.200001,48.054485,5053000
2012-07-16,55.180000,55.279999,54.720001,55.160000,48.019661,3170100
2012-07-17,55.209999,56.200001,54.889999,55.900002,48.663879,6180000
2012-07-18,55.540001,56.480000,54.869999,56.349998,49.055630,5090200
2012-07-19,57.389999,57.599998,53.630001,54.990002,47.871677,16696600
2012-07-20,54.869999,55.830002,54.860001,55.410000,48.237305,8367300
