Date;^GSPC;^DJI;^IXIC;^NYA;^VIX;EURUSD=X;JPY=X;GBPUSD=X;^IRX;^FVX;^TNX;VWO;DWCR;QQQ;KWIAX;FRQIX;DODBX;NELIX;IUASX;IPFPX;JLCYX;BIPIX;OGLYX;ARAIX;IWIRX;CNPIX;VWILX;OAKMX;PAGSX;OPGIX;PARNX;RYOCX;POGSX;FDYNX;BPTRX;UOPIX;RYVLX;BTC-USD;ETH-USD;AAPL;MSFT;AMZN;TSLA;GOOGL;GOOG;FB;NVDA;JPM;JNJ;UNH;HD;PG;V;BAC;MA;PFE;XOM;DIS;CSCO;AVGO;ADBE;CVX;PEP;TMO;KO;ABBV;CMCSA;NFLX;ABT;ACN;COST;CRM;INTC;WFC;VZ;PYPL;WMT;QCOM;MRK;LLY;MCD;T;NKE;DHR;LOW;LIN;TXN;NEE
2019-04-15;2905.580078;26384.76953;7976.009766;12956.67969;12.31999969;1.12300241;110.637001;1.305653453;2.359999895;2.369999886;2.552999973;40.17800522;25.91149139;182.750473;95.75086212;50.11616135;78.33080292;41.65999985;37.9113121;36.08397675;43.40108871;42.01459885;77.5830307;56.93961334;34.03011322;47.79809189;79.33060455;72.888237;33.96017075;49.12789154;41.66456223;35.70845032;64.52600861;66.03062439;50.64862442;27.93602753;131.1732788;4214.671875;118.6355591;48.55936432;117.5545273;1844.869995;53.27600098;1226.530029;1221.099976;179.6499939;45.9268074;101.3370285;126.9216385;220.4568787;192.2658386;98.14120483;157.7493286;28.01984596;235.823349;35.91082382;67.88860321;130.4457855;52.08618164;285.5166016;272.2200012;104.8606873;114.3027954;275.8147583;43.07562637;70.39725494;39.56208038;348.8699951;74.29446411;173.1179962;234.5527496;160.0899963;52.55476379;43.03226471;52.07452774;108.1399994;97.7255249;53.40623856;68.68665314;117.814415;179.8156433;26.5627861;84.69111633;129.1082916;111.5075989;172.1940155;107.0646744;45.13604355
2019-04-16;2907.060059;26452.66016;8000.22998;12952.24023;12.18000031;1.122384906;110.9950027;1.302286744;2.378000021;2.407999992;2.592000008;40.50127792;25.91149139;183.3797455;95.73105621;50.07994461;78.42497253;41.61000061;38.05801773;36.55108643;43.47508621;41.15093613;77.60042572;57.09875488;34.16359329;47.80274963;79.97050476;73.28682709;33.96839142;49.51100159;41.65587234;35.82540894;64.84081268;65.81627655;50.7804985;28.12083817;132.0402832;4139.87793;116.3889008;48.5642395;117.282608;1863.040039;54.67200089;1231.910034;1227.130005;178.8699951;46.79959106;102.4062424;128.3161774;211.6079865;191.8998108;98.78166962;157.5428467;28.05740547;236.7502289;34.91259003;68.35157013;128.3316193;52.44533539;287.4116516;271.4299927;105.7597198;113.1473694;265.1522522;43.02980042;69.68486786;39.74199677;359.4599915;73.22078705;172.886261;233.6100616;158.6900024;52.95629883;43.84194565;52.14548111;108.1999969;98.20256042;65.80044556;67.83824158;113.9024582;179.6750336;26.75358582;85.63721466;126.8130341;111.3648682;172.6528473;108.2554321;44.74881744
2019-04-17;2900.449951;26449.53906;7996.080078;12907.11035;12.60000038;1.120573759;111.4509964;1.30689919;2.380000114;2.401000023;2.592000008;40.60287857;26.14645195;184.0188751;95.74095154;50.05276871;78.29940796;41.58000183;38.09253693;36.4092865;43.51208878;38.93009186;77.55693817;56.74696732;34.16359329;48.15657043;80.00418091;73.16000366;33.82857132;49.29091644;41.31713867;35.94237137;64.84081268;65.1342392;50.08596039;28.30934525;132.9154816;3894.130859;108.9250183;49.5099411;118.2537308;1864.819946;54.24599838;1240.140015;1236.339966;178.7799988;46.57082367;105.3558578;128.7810516;207.6623688;193.851944;98.94621277;157.7493286;28.19825745;237.6476288;34.02527237;68.54517365;130.1592865;51.85596085;289.2434692;269.4500122;104.9741592;117.3992996;255.8908844;43.33223724;67.74747467;40.31014633;354.7399902;69.86554718;172.7800598;233.8195496;155.3399963;54.68385315;43.74993134;51.24962234;108.8099976;98.4220047;73.86088562;64.65447998;110.6171722;179.5906982;26.50471878;86.54430389;123.5482101;111.4505005;171.9741821;107.5391235;44.7795105
2019-04-18;2905.030029;26559.53906;7998.060059;12922.70996;12.09000015;1.120385408;111.3050003;1.312766671;2.36500001;2.368999958;2.559999943;40.64906311;26.09392166;184.2548676;95.76074982;50.11616135;78.26800537;41.63999939;38.05801773;36.40094376;43.58608627;38.58172607;77.69611359;56.872612;34.17145157;48.21243286;79.93682098;73.16000366;33.83679581;49.25830841;41.27371216;35.97835922;64.45193481;65.07578278;50.20904541;28.37217903;133.1690369;3956.893799;110.2141876;49.6878624;119.8075409;1861.689941;54.65200043;1241.469971;1236.369995;178.2799988;46.32466125;104.5815735;127.8513489;212.3645325;193.0166779;99.13315582;157.4740448;28.19825745;237.5391388;33.59867859;68.29264069;130.8508453;51.93884277;287.519989;270.5700073;104.6163177;117.4732513;258.1466064;43.51554489;67.39128876;40.17757797;360.3500061;70.86254883;172.4517822;234.0576172;155.9900055;54.61848831;43.77753448;51.4802475;107.3600006;98.44107819;74.61741638;64.01597595;109.3828278;182.6837158;26.57108116;87.00273132;125.4180603;108.2341156;172.4425659;107.4553909;44.7110405
2019-04-22;2907.969971;26511.05078;8015.27002;12914.28027;12.42000008;1.124694943;111.3949966;1.317696691;2.375;2.388000011;2.589999914;40.40890503;26.09582901;184.776001;95.75086212;50.07994461;78.13457489;41.59000015;38.0493927;36.30084991;43.68783569;38.53817749;77.63522339;56.44542694;34.15574265;47.9377594;79.77684784;73.26870728;33.79566956;49.3805809;41.10868835;36.09531403;64.40563965;65.57269287;49.97167206;28.5311203;133.9624481;3753.994873;102.4755554;49.85115814;120.1862793;1887.310059;52.54999924;1253.76001;1248.839966;181.4400024;46.86424255;104.7106247;128.1395569;217.4976807;192.1907349;99.09577179;157.7099915;28.21703529;239.6690826;33.25740051;69.78256989;130.0901337;51.88358688;284.2532043;272.2099915;106.3968735;116.8724213;257.4609375;43.44222641;67.89516449;39.77039719;377.3399963;71.42812347;171.9304199;231.7818451;158.7599945;54.92664337;43.48310471;51.77294922;106.8099976;97.66827393;76.56014252;64.25215149;109.6391983;181.7557983;26.61256218;85.20805359;125.5169983;107.9391327;171.0086975;106.9344177;44.95187759
2019-04-23;2933.679932;26656.39063;8120.819824;12993.84961;12.27999973;1.122586489;111.6579971;1.307702422;2.390000105;2.361000061;2.569999933;40.50127792;26.09582901;187.1260223;95.7706604;50.19768524;78.46421814;41.81000137;38.24787903;36.60113525;44.05783844;39.50344467;78.1484375;57.04850388;34.33633804;48.08207703;80.04627228;73.58577728;34.09999084;49.75553894;41.53428268;36.54515839;65.10006714;66.43984985;50.75411987;29.2481823;137.3242035;3521.101807;91.76105499;50.5701828;121.8177414;1923.77002;52.77999878;1270.589966;1264.550049;183.7799988;47.41128159;104.8396606;130.0639954;220.8208008;193.3826904;96.43164063;158.9488678;28.23581886;240.102951;33.63280487;70.18662262;131.7498627;52.20589447;284.8308105;278.4899902;106.5016022;117.4732513;262.2605896;44.1845932;68.33824921;39.76093674;381.8900146;72.95237732;174.2572937;233.8386078;161.2299957;54.88928604;43.56591415;50.69083405;106.9000015;98.33613586;80.99665833;65.24924469;111.5571976;183.011734;26.62914848;85.27633667;126.4172821;108.5029678;171.4197388;108.2647247;44.81256104
2019-04-24;2927.25;26597.05078;8102.009766;12951.62988;13.14000034;1.121956706;111.7109985;1.303815007;2.375;2.315000057;2.522000074;40.03022385;25.77872658;186.5360565;95.81025696;50.20674515;78.57410431;41.72000122;38.21335602;36.51771927;43.86358643;38.93735123;77.95707703;57.18251801;34.3598938;48.12398148;79.37269592;73.64918518;34.00951385;49.71478653;41.6037674;36.41919708;65.16487885;66.29370117;50.16508484;29.04858589;136.3917389;3419.937256;93.29456329;50.4921875;121.400177;1901.75;51.73199844;1260.050049;1256;182.5800018;47.53561401;104.6645584;129.4132385;220.6005402;194.0115051;96.92707825;158.7817535;28.18886757;241.8779144;33.59014511;68.82297516;133.4688568;52.38087463;283.6486511;275.4500122;103.2372513;117.3161011;259.9154053;43.97379684;68.34695435;39.62836075;374.230011;73.57549286;174.5759583;236.1048126;159.5599976;54.8332634;43.68552399;50.62874603;107.2200012;98.77500153;81.09940338;65.36294556;112.0414352;185.2331085;25.54241371;86.21266937;127.9210815;108.9138718;169.7851563;110.1717758;44.87631989
2019-04-25;2926.169922;26462.08008;8118.680176;12912.95996;13.25;1.125644445;111.4560013;1.306335688;2.36500001;2.329999924;2.53399992;39.95632935;25.74530029;187.2931824;95.81025696;50.17052078;78.58196259;41.72999954;38.12705994;36.24246216;43.90058899;39.66311646;77.87878418;56.70508194;34.41485596;47.26271057;79.10326385;73.41365051;34.15756607;49.3968811;41.23028183;36.57214737;64.64637756;66.53728485;50.10354614;29.28515053;137.4959717;3476.114746;92.15963745;50.03396606;125.4206238;1902.25;49.52600098;1267.339966;1263.449951;193.2599945;46.47634125;104.7198334;129.8315735;221.0219116;193.8050079;96.54382324;158.3196411;28.24520683;242.1934662;33.79491043;69.21016693;135.5830231;51.8743782;281.383667;277.6600037;102.9055862;116.5858841;267.8551636;43.84548187;68.92903137;40.65103912;368.3299866;74.87924957;173.745575;233.8576355;163.0899963;53.79673386;43.71311569;49.5377655;110.2200012;98.76547241;79.45555115;66.77114868;112.259819;185.5142517;25.16910934;85.40311432;128.9994659;108.5602875;168.5042877;108.9996185;44.97548676
2019-04-26;2939.879883;26543.33008;8146.399902;12991.2002;12.72999954;1.126697063;111.1050034;1.305721641;2.359999895;2.295000076;2.505000114;40.14105606;25.74530029;187.4603271;95.85974121;50.27920151;78.88806152;41.75;38.24787903;36.44264984;44.37234116;39.90261841;78.17453766;57.04850388;34.45411682;48.24502182;79.76843262;73.76695251;34.28915787;49.8615036;41.49953842;36.60813522;65.33153534;67.05368805;50.40245819;29.35167885;137.7986145;3614.234375;95.14205933;49.79510498;126.1392517;1950.630005;47.02799988;1277.420044;1272.180054;191.4900055;44.28319931;105.5125427;130.5195618;226.9690704;191.0927124;98.95554352;160.1975708;28.49873734;243.2485809;34.10205841;67.75389862;138.2306671;51.45997238;280.1112976;281.9599915;102.2073212;116.8354492;271.5021362;44.23041534;69.24178314;40.79306793;374.8500061;75.31062317;174.5952606;232.1627655;165.9600067;48.95960236;44.12716293;50.18525696;110.5599976;96.86686707;80.92193604;67.02481079;113.817009;185.0362549;25.45116615;86.13465118;129.5336914;107.4899826;170.3969421;109.0368423;45.26591492
2019-04-29;2943.030029;26554.39063;8161.850098;13008.05957;13.10999966;1.127650023;110.9850006;1.309929252;2.359999895;2.318000078;2.536000013;40.06716919;25.74530029;187.8241577;95.83004761;50.28826523;79.13137054;41.84000015;38.36006927;36.62615585;44.57584;39.88084412;78.70515442;57.17414093;34.58759689;48.31019592;80.12205505;74.08400726;34.41253281;49.87780762;41.50822067;36.67110825;65.53524017;67.18034363;50.71895599;29.43669319;138.2157593;3502.656006;91.68565369;49.8706665;126.022728;1938.430054;48.29399872;1296.199951;1287.579956;194.7799988;44.59152603;107.033432;130.0082397;227.4000549;189.7318268;97.94598389;161.3971252;28.89311981;243.6923523;33.77784348;67.31620026;137.6181488;51.69019318;282.1958313;286.1400146;102.7484818;117.1035156;270.806427;44.37705994;69.76305389;41.1434288;371.8299866;75.03261566;174.9621582;232.6007843;165.3600006;47.7269783;44.41238785;50.41587448;112.4400024;96.89546967;81.49167633;67.15600586;113.5606384;184.7550354;25.61707497;86.08588409;129.9195404;107.2415237;169.2881165;108.5623932;45.28007889
2019-04-30;2945.830078;26592.91016;8095.390137;13060.65039;13.11999989;1.126075387;111.6210022;1.305602312;2.368000031;2.282000065;2.509000063;40.09487915;25.97930336;186.3689117;95.85974121;50.31542587;79.05289459;41.77999878;38.40321732;36.53440094;44.37234116;39.61957169;78.33981323;56.93123627;34.44626236;48.86420441;80.09679413;73.82130432;34.29738617;49.93486786;41.65587234;36.40120697;65.44264221;67.21931458;51.03545761;28.99684143;136.1627197;3424.588135;88.94530487;48.91034698;126.8287888;1926.52002;47.73799896;1198.959961;1188.47998;193.3999939;45.0067749;106.9689255;131.2726135;223.2054291;191.1771545;99.5351181;161.6724243;28.71470833;250.7034454;34.64810181;67.57713318;135.3162689;51.52442932;287.3214111;289.25;104.7908707;118.3605881;275.7055054;44.96361923;68.97246552;41.21918488;370.5400085;76.26925659;176.3718262;233.7910004;165.3500061;47.66160965;44.54119873;50.72631454;112.7699966;98.11669159;80.44559479;68.84408569;111.1299057;185.1768646;25.68344116;85.66647339;131.0276031;108.1207123;172.3087158;109.6136322;45.91051102
2019-05-01;2923.72998;26430.14063;8049.640137;12946.12988;14.80000019;1.130505562;112.0279999;1.308386803;2.362999916;2.298000097;2.510999918;39.87319946;25.97930336;185.7690887;95.83994293;50.23391724;78.69968414;41.38999939;38.23061752;36.15904999;44.10408783;39.15507889;77.56563568;56.46218491;34.19500351;48.06811523;79.79369354;73.35930634;34.05886841;49.36427689;41.36056519;36.25725555;64.71118927;66.52754211;50.88599777;28.77876663;135.1075745;3486.950195;90.59329987;51.31113815;124.1872787;1911.52002;46.80199814;1173.319946;1168.079956;193.0299988;44.87499619;106.1485596;131.9698639;222.1328125;186.5783997;98.0861969;160.0599213;28.41423035;245.2898102;34.78461456;66.22188568;134.7333984;51.18369675;287.772644;283.3500061;102.8270264;117.6118774;274.7515259;44.5328598;68.53807831;41.11501694;378.8099976;75.48317719;175.0586853;230.0393372;162.1499939;47.40014267;44.37558746;50.1320343;110.9400024;96.70466614;80.66975403;68.85282898;112.2123489;181.9901123;25.54241371;83.7840271;130.1569824;105.7889404;170.4256134;108.1809921;45.63425446
2019-05-02;2917.52002;26307.78906;8036.77002;12929.55957;14.42000008;1.130492806;111.9430008;1.310272574;2.372999907;2.351999998;2.552000046;39.9286232;25.97930336;184.9628448;95.82015228;50.1252327;78.54271698;41.49000168;38.10980225;36.26748657;44.15034103;39.30023575;77.42646027;56.21928406;34.17145157;48.04018021;79.60003662;73.0422287;34.09176254;49.64142227;41.42136765;36.13130188;64.8963623;66.51779175;51.22008133;28.55699158;134.1178589;3313.677246;86.53931427;50.97722244;122.565506;1900.819946;48.81999969;1166.51001;1162.609985;192.5299988;45.55133057;106.3789902;131.3469696;222.6116638;188.6525116;98.67511749;158.4179382;28.6395874;243.7514954;34.98937988;65.06024933;132.5204468;50.59432602;284.9933167;279.6400146;101.5788879;117.2329102;276.0632324;44.34955978;68.17318726;40.3859024;379.0599976;75.52152252;173.2048798;231.086792;161.8300018;47.20404434;44.43998718;50.54891968;109.6999969;96.50431061;81.3889389;69.55253601;112.4781952;182.4024811;25.40139008;83.16953278;132.0861816;107.1363907;172.5286102;109.2694016;45.2682724
2019-05-03;2945.639893;26504.94922;8164;13037.87988;12.86999989;1.128502607;111.9929962;1.304631472;2.368000031;2.329999924;2.530999899;40.44586182;25.97930336;187.9126282;95.85974121;50.31116867;79.12352753;41.84000015;38.33417892;36.63449478;44.68684006;40.16389465;78.38330841;56.59619904;34.35204315;48.51504135;81.03138733;73.99342346;34.56880188;50.23646545;41.73404312;36.69810104;65.59078979;67.53110504;52.08166504;29.46256447;138.3220978;3242.484863;84.3082962;51.6109314;125.1778336;1962.459961;51.00600052;1189.550049;1185.400024;195.4700012;45.50658417;107.033432;132.0256348;222.1328125;188.2301788;99.16120148;159.3225098;28.83677864;244.5009155;35.313591;65.21177673;132.7081451;50.59432602;284.8939819;285.5799866;102.3556976;118.009346;276.888031;44.65201187;68.38169861;40.99192429;385.0299988;75.4352417;170.8779602;232.9244843;163.3399963;48.32460403;44.76202774;50.77066422;111.9599991;97.39160156;83.39704895;69.97239685;111.006485;185.1299896;25.46775627;83.58894348;133.1447754;107.3753052;172.9778748;109.9998169;45.43119049
2019-05-06;2932.469971;26438.48047;8123.290039;12976.66992;15.43999958;1.129713774;112.0360031;1.303933978;2.362999916;2.292999983;2.5;39.58687973;25.664114;186.762207;95.86964417;50.24767685;78.98223877;41.72000122;38.23924637;36.47601318;44.41859055;40.41065216;77.85268402;56.38679504;33.77885056;48.13328934;79.74317169;73.6944809;34.28093338;49.71478653;41.6037674;36.46418381;65.33153534;67.38495636;52.20474625;29.07816124;136.5226135;3236.761719;84.44081116;50.81391907;124.4494934;1950.550049;51.06800079;1193.459961;1189.390015;193.8800049;44.72083282;106.0840302;132.1000519;230.3209381;187.3573761;98.78727722;159.5584717;28.61141777;245.1813202;35.53542328;64.92556763;133.3700562;50.27200699;281.1580505;283.6600037;103.3419876;117.6396179;277.2059937;44.42288208;68.85951996;41.00138855;378.6700134;75.79953003;170.1828003;232.5531464;162.5;48.122612;44.55960464;50.47795868;110.8499985;97.75415039;82.42567444;69.5175705;110.7595978;186.4234009;25.37650299;81.51142883;132.3631744;106.4101181;170.7506104;108.4921951;45.07465744
2019-05-07;2884.050049;25965.08984;7963.759766;12778.5;19.31999969;1.123595476;111.9889984;1.299443841;2.368000031;2.252000093;2.447999954;38.83873749;25.32982254;183.1241302;95.87953949;50.05719757;78.19736481;41.25999832;37.8940506;35.97554398;43.62308502;38.97363663;75.93029785;55.4068222;33.01721954;47.33254242;78.16867065;72.48963928;33.67230225;48.9241066;40.93497849;35.73544312;64.27600861;66.06960297;50.76292038;27.93233109;131.1241913;3252.839111;85.26210022;49.44412613;121.8954315;1921;49.41199875;1178.859985;1174.099976;189.7700043;43.04488373;104.3511429;130.1291199;227.9746552;182.7961578;97.87119293;157.5231781;28.0949707;241.6511383;34.8358078;64.58043671;131.8289032;49.22217178;277.2958679;277.0700073;103.2285156;116.4472427;269.9916992;43.99213409;67.72142029;40.49005508;370.4599915;73.72887421;167.9428253;228.6967621;156.8999939;47.42736053;43.40030289;50.22961426;108.9499969;96.64742279;79.57696533;68.13562012;109.1359558;185.6173706;25.32672882;80.50679779;129.3358154;102.3677826;166.8697205;106.6849213;44.80312347
2019-05-08;2879.419922;25967.33008;7943.319824;12766.69043;19.39999962;1.124454618;111.9100037;1.299376369;2.369999886;2.285000086;2.482000113;38.73714447;25.32982254;182.6619568;95.84985352;50.01184845;78.08748627;41.38000107;37.8595314;35.79203796;43.46583939;38.85025787;75.92159271;55.08852768;33.13499832;47.22081375;78.29497528;72.21787262;33.65584946;48.88334656;41.03920364;35.63647461;64.03527832;66.08908844;50.75411987;27.76969528;130.3389893;3545.864746;95.13382721;49.45387268;121.8857346;1917.77002;48.9679985;1170.780029;1166.27002;189.5399933;43.24629593;103.7980957;129.9617462;229.0280609;183.1715546;98.21707916;158.0639648;27.98228645;241.9173737;34.93818665;64.68144226;133.3601837;49.24059677;273.7764893;276.769989;102.5564499;116.4841995;268.8091736;43.85464859;67.75617218;40.29119873;364.3699951;73.06741333;167.8269348;229.8013153;156.8600006;46.26235199;43.24388123;50.00786209;109.0699997;95.69335938;78.96052551;68.38050842;110.3798065;185.6079559;25.1359272;80.73111725;130.3152771;101.9950714;168.7528076;105.4020462;44.36158371
2019-05-09;2870.719971;25828.35938;7910.589844;12731.34961;19.10000038;1.125897884;111.9290009;1.298144937;2.369999886;2.253000021;2.457000017;38.19219971;25.17700386;181.6787109;95.87953949;49.93021774;77.90695953;41.31999969;37.82501602;35.76701355;43.41033936;38.77767944;75.38228607;54.97964478;32.64032745;46.96475601;77.42774963;71.81928253;33.45845795;48.81814194;41.02183151;35.47453308;63.92417145;65.9624176;50.68379211;27.49987411;129.1366119;3696.059082;101.1124573;48.92253494;121.8760147;1899.869995;48.39599991;1167.969971;1162.380005;188.6499939;42.31880569;103.7151337;128.9762573;227.8980408;182.6178284;97.44120789;157.1299286;27.89777565;241.897644;34.9812355;64.62252045;131.9770813;48.73410034;274.381073;275.7900085;105.7771683;116.5119247;267.3086243;43.44222641;67.68665314;40.64156342;362.75;73.25915527;168.4448853;232.4555511;156.3099976;43.80078125;43.42039108;50.09656143;109.7300034;95.4727478;78.25069427;68.51170349;109.9525375;185.3268127;25.20228958;80.9359436;129.9393005;101.5745926;165.703537;105.0181198;44.53394318
2019-05-10;2881.399902;25942.36914;7916.939941;12788.13965;16.04000092;1.122435212;111.8769989;1.293811679;2.369999886;2.25;2.454999924;38.50623322;25.17700386;181.9048615;95.88944244;50.00278091;77.87555695;41.36000061;37.8940506;35.72531128;43.4473381;38.31319046;75.80850983;55.10528564;32.7973671;47.49083328;77.680336;71.76493073;33.57360458;49.09528351;41.26502609;35.50152206;64.17416382;66.32292938;50.95633316;27.55162048;129.3247223;3745.950684;101.2685776;48.24478149;123.4589615;1889.97998;47.90399933;1167.640015;1164.27002;188.3399963;41.9781456;103.7059174;129.2737885;230.4071808;182.6178284;99.09577179;158.0148315;27.77570343;243.9881439;35.05009079;65.1844635;132.4216461;49.13929749;274.2908936;278.480011;106.4754105;118.3236313;267.4874573;44.1662674;67.28704071;40.8593483;361.0400085;73.2878952;168.29039;235.8449402;159.9400024;43.40618134;43.80127716;50.47795868;110.4100037;97.74591827;80.17473602;68.38926697;110.351326;187.4450531;25.40139008;81.88204956;130.2756805;101.9090576;173.5800934;105.4394989;45.27771378
2019-05-13;2811.870117;25324.99023;7647.02002;12526.70996;20.54999924;1.115349412;112.1299973;1.290489078;2.349999905;2.186000109;2.404999971;37.20390701;24.37470055;175.5922546;95.90924072;49.74882507;76.65114594;40.47000122;37.22092056;34.49081039;42.17083359;36.8035965;73.60775757;53.48034668;31.77662086;46.43402863;75.40701294;69.59983826;32.58662415;47.20418167;40.31830215;34.26895523;62.47977448;64.13067627;49.18041992;25.63698006;120.3600845;4134.441406;116.2168732;45.44083023;119.7881088;1822.680054;45.40200043;1136.589966;1132.030029;181.5399933;39.39958572;100.8853683;127.5538635;229.4111481;178.6384888;99.1892395;154.6915131;26.52683449;238.0223389;34.92097473;64.46076202;129.7542419;47.24224472;264.7435303;267.7000122;105.122551;117.5379486;259.4384155;44.03794479;66.78314209;40.03554153;345.2600098;72.37718964;165.1234741;230.9756775;153.1499939;42.05325699;43.03950882;50.3360405;106.8300018;95.80845642;78.3534317;67.49711609;108.5947495;186.5452576;25.27695084;80.49702454;128.0793915;100.0168991;172.7102051;100.2986221;46.02621078
2019-05-14;2834.409912;25532.05078;7734.490234;12620;18.05999947;1.113684893;111.5390015;1.289607048;2.352999926;2.197999954;2.41899991;37.72114182;24.45111084;177.5195007;95.89933014;49.88487244;77.0279007;40.79999924;37.45392227;34.97460175;42.66108704;37.49307632;74.44283295;54.01640701;32.09069824;46.9368248;76.39212799;70.38796234;33.03076553;47.99485779;40.61360931;34.63782501;63.01678848;65.12449646;50.26178741;26.18401718;122.9038849;3896.543701;109.4962311;46.16016769;121.1282578;1840.119995;46.4620018;1124.859985;1120.439941;180.7299957;40.2922554;101.687294;127.2005844;226.423233;179.839798;98.71250916;157.5231781;26.87426567;242.5189056;34.9984436;64.54590607;131.5917816;47.9052887;272.5222168;271.8599854;106.1699524;117.7690353;265.7087708;44.62451553;68.14711761;40.63209534;345.6099854;72.88526154;167.624176;231.7490234;158.0700073;42.43846512;43.18814468;50.15864563;109.0899963;96.19210815;80.44559479;67.71578979;109.1359558;185.5892639;25.79128838;81.60894775;129.3556213;101.058548;172.9396362;102.105896;46.01912308
2019-05-15;2850.959961;25648.01953;7822.149902;12652.29004;16.44000053;1.115026116;111.5930023;1.292023063;2.349999905;2.153000116;2.378999949;37.82274246;24.45111084;180.0268097;95.929039;50.02092361;77.18487549;40.75999832;37.49707794;35.09971619;42.93858337;37.68177032;74.99084473;54.1420517;32.41262436;47.54204559;76.95623779;70.65068054;33.35975647;48.42687607;40.71783829;35.12365723;63.46122742;65.94293976;50.56070328;26.91956902;126.3555984;4014.182617;116.7594986;46.71312714;122.8340149;1871.150024;46.38999939;1170.800049;1164.209961;186.2700043;39.6805687;101.3001556;127.2842102;226.088028;179.9711761;99.74075317;160.0599213;26.5643959;245.6842194;35.42021179;65.02269745;133.0539246;48.29206467;274.6608276;276.8200073;106.6063538;119.5622482;261.3861084;45.07359314;68.44248962;40.23439407;354.9899902;73.34542084;169.3524475;233.6012573;155.0599976;42.86125183;42.58431244;50.38926315;111.5;95.79885101;80.5670166;67.82948303;109.7816086;186.5827942;25.92401886;81.94055939;129.6524353;102.8455963;172.8822632;103.2763977;46.00967789
2019-05-16;2876.320068;25862.67969;7898.049805;12738.36035;15.28999996;1.118518233;111.677002;1.293242812;2.338000059;2.186000109;2.404999971;37.73038864;25.02418518;181.8360443;95.929039;50.08440018;77.6558075;40.97999954;37.6869278;35.21649551;43.3270874;38.32044983;75.68673706;54.46870804;32.58536911;48.00293732;77.30986786;71.14891815;33.48312759;48.52469254;41.10868835;35.48352432;63.85935974;66.86855316;51.34316254;27.47030258;128.9484711;3998.980225;130.7652588;46.50761032;125.6704483;1907.569946;45.66600037;1184.5;1178.97998;186.9900055;39.83224869;102.5998154;128.4928436;226.7679443;180.5530853;101.0587997;162.3543854;26.84609604;249.8948364;35.8419838;65.01419067;133.8640289;51.50601578;268.2719421;283.5499878;106.4741287;120.4126053;265.3410339;45.44020081;69.06802368;40.89723206;359.3099976;73.4316864;172.026947;236.2459412;158.4799957;42.77669907;42.64004898;50.89484406;113.8700027;97.17042542;77.34470367;69.21144867;111.4573288;187.4450531;26.23096085;82.20393372;130.8594055;103.7725525;179.3727417;102.2650833;46.54094315
2019-05-17;2859.530029;25764;7816.279785;12657.62988;15.96000004;1.121604323;111.3949966;1.303985;2.329999924;2.177999973;2.392999887;37.00994873;25.02418518;179.9776154;95.9389267;49.98465347;77.43604279;40.70000076;37.55748749;34.90787125;42.92008972;38.05191422;74.77337646;53.80701065;32.10639954;47.63980484;76.01322937;70.45137787;33.07188797;47.99485779;40.89155197;35.12365723;63.37788391;66.12806702;50.32333755;26.91217232;126.3147049;4078.599121;140.2380066;46.24335861;124.8321991;1869;42.20600128;1168.780029;1162.300049;185.3000031;38.9221611;102.1020813;128.8647003;231.163681;180.7407684;100.4418335;161.5862732;26.66768456;249.0369415;35.69566345;64.63105011;133.4095612;51.89279175;261.5942688;279.8500061;106.2273483;120.6344452;260.0843811;45.09192657;69.03328705;41.22865295;354.4500122;72.82775879;172.1814423;237.1147919;154.5700073;42.17540359;42.45425797;51.52459335;112.8000031;96.73880768;76.12117004;68.85282898;110.7698746;186.7233124;26.38028145;82.48679352;129.7019043;104.1834869;180.6631775;99.99897766;46.9824791
2019-05-20;2840.22998;25679.90039;7702.379883;12616.7998;16.30999947;1.120084167;111.4520035;1.305312634;2.319999933;2.204999924;2.415999889;36.88063812;25.02418518;176.9393463;95.91913605;49.8758049;77.23195648;40.70999908;37.42803192;34.78275299;42.51308441;37.52936172;73.87741852;53.24582291;31.51750565;47.11838913;74.77553558;69.90783691;32.68532562;47.23678589;40.58755493;34.52986526;63.06308365;65.29988098;49.75187302;25.99181366;122.0205078;3815.490723;129.8443451;44.79733658;123.0289612;1858.969971;41.0719986;1144.660034;1138.849976;182.7200012;37.73359299;102.6366959;128.6880493;235.578598;179.2109833;100.3296585;160.9757385;26.66768456;249.9638672;35.79894638;64.62252808;132.2932129;51.57968903;245.9828644;275.4500122;106.5093842;120.1538162;261.256958;44.77114868;69.34603119;40.50899506;348.1099854;72.63602448;172.3842163;237.6399078;155.9799957;40.92583466;42.22201157;52.34061432;112.1500015;97.37184906;71.56324768;68.99277496;110.9799194;186.5077667;26.70381165;80.80915833;128.9302063;104.355484;177.0881653;98.06997681;47.06984329
