Date,Adj Close,^GSPC,WFC,^IRX,JPY=X,macd,^VIX,Volume,Volume,PFE,^VIX,^VIX
2013-01-18,22.309648513793945,1485.97998,26.8338623,0.07,89.82099915,0.2928658955885304,12.46000004,2959600.0,2959600.0,18.15642357,12.46000004,12.46000004
2013-01-22,22.67576789855957,1492.560059,26.91836357,0.059999999,89.59999847,0.3153783620200379,12.43000031,3957400.0,3957400.0,18.25220108,12.43000031,12.43000031
2013-01-23,22.325233459472656,1494.810059,26.849226,0.07,88.52899933,0.3014594176500935,12.46000004,2113100.0,2113100.0,18.23167229,12.46000004,12.46000004
2013-01-24,22.61344718933105,1494.819946,27.01055527,0.075000003,88.58000183,0.3101102354953937,12.68999958,3201600.0,3201600.0,18.36849594,12.68999958,12.68999958
2013-01-25,22.56670188903809,1502.959961,26.99518394,0.07,90.55799866,0.3096249521827765,12.89000034,3000100.0,3000100.0,18.4711132,12.89000034,12.89000034
2013-01-28,22.309648513793945,1500.180054,26.97213364,0.059999999,91.17900085,0.2852105726199951,13.56999969,4184900.0,4184900.0,18.36165237,13.56999969,13.56999969
2013-01-29,22.29407119750977,1507.839966,27.09505081,0.063000001,90.45999908,0.2615895996108754,13.31000042,4451600.0,4451600.0,18.94998932,13.31000042,13.31000042
2013-01-30,22.348596572875977,1501.959961,27.05637169,0.059999999,90.79000092,0.2444516638111693,14.31999969,5410200.0,5410200.0,18.98449516,14.31999969,14.31999969
2013-01-31,22.22396469116211,1498.109985,26.94804955,0.064999998,91.02100372,0.2182965877765461,14.27999973,5417500.0,5417500.0,18.82577705,14.27999973,14.27999973
2013-02-01,22.33302116394043,1513.170044,27.18017006,0.059999999,91.70700073,0.2040166703325709,12.89999962,4740500.0,4740500.0,19.06730843,12.89999962,12.89999962
2013-02-04,22.15385627746582,1495.709961,26.89389229,0.055,92.76999664,0.1762113689088877,14.67000008,8153100.0,8153100.0,18.74986649,14.67000008,14.67000008
2013-02-05,22.88608169555664,1511.290039,26.96352386,0.07,92.15299988,0.2108296262860811,13.72000027,8805100.0,8805100.0,18.98449516,13.72000027,13.72000027
2013-02-06,23.65726852416992,1512.119995,27.05637169,0.064999998,93.56999969,0.2970687529947859,13.40999985,8367700.0,8367700.0,18.8533783,13.40999985,13.40999985
2013-02-07,23.587156295776367,1509.390015,26.81652451,0.064999998,93.43499756,0.3556566231882208,13.5,7516500.0,7516500.0,18.60494423,13.5,13.5
2013-02-08,23.540416717529297,1517.930054,26.98673439,0.064999998,93.63300323,0.393777220394842,13.02000046,4789500.0,4789500.0,18.54974174,13.02000046,13.02000046
2013-02-11,23.587156295776367,1517.01001,27.28073692,0.064999998,92.53500366,0.4228848088311956,12.93999958,4418500.0,4418500.0,18.72916412,12.93999958,12.93999958
2013-02-12,24.0000057220459,1519.430054,27.47417068,0.082999997,94.19100189,0.4738045567520466,12.64000034,5532200.0,5532200.0,18.62564659,12.64000034,12.64000034
2013-02-13,24.272647857666016,1520.329956,27.18017006,0.085000001,93.30500031,0.5300486942124181,12.97999954,6750000.0,6750000.0,18.63254738,12.97999954,12.97999954
2013-02-14,24.459604263305664,1521.380005,27.24206352,0.094999999,93.2559967,0.5829880742199975,12.65999985,7251700.0,7251700.0,18.6739521,12.65999985,12.65999985
2013-02-15,25.52544593811035,1519.790039,27.2033844,0.094999999,92.95700073,0.7028454648175391,12.46000004,15806000.0,15806000.0,18.83267784,12.46000004,12.46000004
2013-02-19,25.92514038085937,1530.939941,27.18789482,0.100000001,93.65000153,0.8206256498660451,12.31000042,7385600.0,7385600.0,19.12251091,12.31000042,12.31000042
2013-02-20,25.47059440612793,1511.949951,27.1569519,0.115000002,93.70800018,0.8672916356107585,14.68000031,7775100.0,7775100.0,19.02590179,14.68000031,14.68000031
2013-02-21,25.164947509765625,1502.420044,27.4354763,0.119999997,93.66000366,0.8695875513919837,15.22000027,6469200.0,6469200.0,18.9154892,15.22000027,15.22000027
2013-02-22,25.157102584838867,1515.599976,27.71401787,0.119999997,93.15000153,0.8608507101849163,14.17000008,4840700.0,4840700.0,18.89478683,14.17000008,14.17000008
2013-02-25,24.8436222076416,1487.849976,26.917099,0.115000002,94.22000122,0.8191883605148114,18.98999977,5623500.0,5623500.0,18.52213097,18.98999977,18.98999977
2013-02-26,24.945505142211918,1496.939941,26.88615417,0.109999999,92.39700317,0.7853388521576328,16.87000084,4872100.0,4872100.0,18.65325356,16.87000084,16.87000084
2013-02-27,25.078733444213867,1515.98999,27.18017006,0.100000001,92.11000061,0.7604967503035027,14.72999954,4741000.0,4741000.0,18.9154892,14.72999954,14.72999954
2013-02-28,24.969013214111328,1514.680054,27.14147758,0.100000001,92.3030014,0.7236143245087128,15.51000023,5557100.0,5557100.0,18.88788605,15.51000023,15.51000023
2013-03-01,25.055221557617188,1518.199951,27.38132477,0.100000001,92.58200073,0.693348538829401,15.35999966,3819700.0,3819700.0,18.90168571,15.35999966,15.35999966
2013-03-04,25.09440803527832,1525.199951,27.7372303,0.085000001,93.56400299,0.664860607653857,14.01000023,3913500.0,3913500.0,19.10870934,14.01000023,14.01000023
2013-03-05,25.243309020996094,1539.790039,27.76044083,0.085000001,93.40100098,0.6468423857057317,13.47999954,4107800.0,4107800.0,19.37095451,13.47999954,13.47999954
2013-03-06,25.32952308654785,1541.459961,27.89197159,0.092,93.28900146,0.632231597263825,13.52999973,3860000.0,3860000.0,19.40545845,13.52999973,13.52999973
2013-03-07,25.52544593811035,1544.26001,28.17823601,0.090000004,93.92700195,0.6292086531987842,13.06000042,3024900.0,3024900.0,19.50896645,13.06000042,13.06000042
2013-03-08,25.50194358825684,1551.180054,28.24012756,0.086999997,94.9280014,0.6177949494193591,12.59000015,4465000.0,4465000.0,19.45375633,12.59000015,12.59000015
2013-03-11,25.439245223999023,1556.219971,28.72756195,0.086999997,96.16999817,0.5968106117092731,11.56000042,2967300.0,2967300.0,19.49517059,11.56000042,11.56000042
2013-03-12,25.51761245727539,1552.47998,28.36392212,0.092,96.6190033,0.5798201479332867,12.27000046,3665200.0,3665200.0,19.28123665,12.27000046,12.27000046
2013-03-13,25.80758285522461,1554.52002,28.44903564,0.085000001,95.81999969,0.5830324357180388,11.82999992,4842700.0,4842700.0,19.33644485,11.82999992,11.82999992
2013-03-14,25.79191017150879,1563.22998,28.6037693,0.090000004,96.01999664,0.5776546985496402,11.30000019,3648400.0,3648400.0,19.39855957,11.30000019,11.30000019
2013-03-15,25.86244010925293,1560.699951,29.55542374,0.082999997,95.96199799,0.5724847320007136,11.30000019,6440700.0,6440700.0,19.33644485,11.30000019,11.30000019
2013-03-18,25.61949157714844,1552.099976,29.21499634,0.071999997,94.88899994,0.5425296361947822,13.35999966,3063800.0,3063800.0,19.35024834,13.35999966,13.35999966
2013-03-19,25.627338409423828,1548.339966,29.0060997,0.07,95.34300232,0.5135038282526168,14.39000034,3608600.0,3608600.0,19.3157444,14.39000034,14.39000034
2013-03-20,25.87027740478516,1558.709961,28.96740723,0.063000001,95.05000305,0.5042906640731637,12.67000008,2792900.0,2792900.0,19.52276611,12.67000008,12.67000008
2013-03-21,25.556798934936523,1545.800049,28.73529816,0.059999999,95.95500183,0.4663186413911013,13.98999977,2467600.0,2467600.0,19.39855957,13.98999977,13.98999977
2013-03-22,25.69002914428711,1556.890015,28.78173065,0.064999998,94.91000366,0.4418823595070087,13.56999969,2102800.0,2102800.0,19.58487892,13.56999969,13.56999969
2013-03-25,25.52544593811035,1551.689941,28.78946304,0.057999998,94.82800293,0.4045722833557228,13.73999977,2736500.0,2736500.0,19.43305397,13.73999977,13.73999977
2013-03-26,25.729211807250977,1563.77002,28.85909653,0.071999997,93.96299744,0.3869850590278325,12.77000046,2210400.0,2210400.0,19.73669624,12.77000046,12.77000046
2013-03-27,25.83893585205078,1562.849976,28.61151123,0.079999998,94.63500214,0.3775487237802899,13.14999962,3384400.0,3384400.0,19.76429939,13.14999962,13.14999962
2013-03-28,26.434551239013672,1569.189941,28.61924553,0.064999998,94.31600189,0.4133665122326171,12.69999981,5931400.0,5931400.0,19.91612244,12.69999981,12.69999981
2013-04-01,26.403207778930664,1562.170044,28.57282639,0.064999998,93.18000031,0.4342178196204678,13.57999992,3459100.0,3459100.0,19.90232277,13.57999992,13.57999992
2013-04-02,26.73235893249512,1570.25,28.53413963,0.068000004,93.36199951,0.4718630348711237,12.77999973,6904500.0,6904500.0,20.17146301,12.77999973,12.77999973
2013-04-03,26.04269218444824,1553.689941,28.37166023,0.055,92.88899994,0.4409636420196499,14.21000004,6548600.0,6548600.0,20.03344345,14.21000004,14.21000004
2013-04-04,26.324831008911133,1559.97998,28.95193291,0.064999998,96.43699646,0.4342362901185908,13.89000034,4015600.0,4015600.0,20.12315559,13.89000034,13.89000034
2013-04-05,25.99567413330078,1553.280029,28.74304008,0.059999999,96.43699646,0.397759482567718,13.92000008,3286100.0,3286100.0,20.08174706,13.92000008,13.92000008
2013-04-08,26.11322593688965,1563.069946,28.6424675,0.055,99.27999878,0.3740252674501363,13.18999958,2741300.0,2741300.0,20.12315559,13.18999958,13.18999958
2013-04-09,25.650842666625977,1568.609985,28.97515297,0.063000001,98.94999695,0.3142824133347019,12.84000015,6125100.0,6125100.0,20.08864975,12.84000015,12.84000015
2013-04-10,25.99567413330078,1587.72998,29.06799698,0.064999998,99.66600037,0.2914016912031059,12.35999966,4021300.0,4021300.0,20.64762115,12.35999966,12.35999966
2013-04-11,25.846769332885746,1593.369995,29.02157021,0.063000001,99.6210022,0.2582759368936429,12.23999977,3258400.0,3258400.0,21.14449501,12.23999977,12.23999977
2013-04-12,25.580305099487305,1588.849976,28.78946304,0.055,99.6210022,0.2081229889795821,12.06000042,5495400.0,5495400.0,21.16519356,12.06000042,12.06000042
2013-04-15,24.70254898071289,1552.359985,28.29429626,0.055,96.80000305,0.0964371657375089,17.27000046,6941700.0,6941700.0,21.01337051,17.27000046,17.27000046
2013-04-16,25.219802856445312,1574.569946,28.67340469,0.052000001,97.61000061,0.0490974462673854,13.96000004,4225800.0,4225800.0,21.35151672,13.96000004,13.96000004
2013-04-17,25.133590698242188,1552.01001,28.28655815,0.050000001,98.02899933,0.0045710842473241,16.51000023,5081900.0,5081900.0,21.3032093,16.51000023,16.51000023
2013-04-18,25.008195877075195,1541.609985,28.0621891,0.050000001,98.20300293,-0.0403693399269791,17.55999947,4427700.0,4427700.0,21.10998726,17.55999947,17.55999947
2013-04-19,25.219802856445312,1555.25,28.38713264,0.045000002,98.20300293,-0.0582386956701768,14.97000027,6101900.0,6101900.0,21.4343338,14.97000027,14.97000027
2013-04-22,25.251148223876957,1562.5,28.41808319,0.045000002,99.16000366,-0.0690747291704987,14.39000034,3328600.0,3328600.0,21.34461784,14.39000034,14.39000034
2013-04-23,25.5097713470459,1578.780029,28.72756195,0.045000002,99.67700195,-0.0561464181937907,13.47999954,3805400.0,3805400.0,21.44813538,13.47999954,13.47999954
2013-04-24,25.38438606262207,1578.790039,28.89003563,0.048,99.41999817,-0.0553797993120177,13.60999966,3087300.0,3087300.0,21.11688614,13.60999966,13.60999966
2013-04-25,26.00351333618164,1585.160034,29.12215042,0.050000001,99.34200287,-0.004758992903465,13.61999989,4985400.0,4985400.0,20.88225174,13.61999989,13.61999989
2013-04-26,26.230789184570312,1582.23999,29.30784798,0.045000002,99.34200287,0.0530856837029425,13.60999966,5770800.0,5770800.0,20.76494217,13.60999966,13.60999966
2013-04-29,26.669658660888672,1593.609985,29.30784798,0.045000002,97.86399841,0.1328101528450069,13.71000004,5169900.0,5169900.0,20.99957466,13.71000004,13.71000004
2013-04-30,26.59913825988769,1597.569946,29.38521194,0.045000002,97.26899719,0.1881332786987393,13.52000046,4525200.0,4525200.0,20.06104469,13.52000046,13.52000046
2013-05-01,26.316999435424805,1582.699951,28.98288345,0.050000001,97.13200378,0.20682683827145,14.48999977,5317000.0,5317000.0,19.9437294,14.48999977,14.48999977
2013-05-02,26.33266830444336,1597.589966,28.94419098,0.050000001,97.94599915,0.2203657267669747,13.59000015,6101200.0,6101200.0,20.19905853,13.59000015,13.59000015
2013-05-03,26.80289649963379,1614.420044,29.1995182,0.045000002,97.94599915,0.2659729088026807,12.85000038,4003600.0,4003600.0,19.98513603,12.85000038,12.85000038
2013-05-06,26.55210876464844,1617.5,29.32331467,0.029999999,99.34400177,0.2786681419793737,12.65999985,2848200.0,2848200.0,19.81951523,12.65999985,12.65999985
2013-05-07,26.912620544433597,1625.959961,29.71016693,0.035,98.77600098,0.3141976188729849,12.82999992,3360900.0,3360900.0,20.03344345,12.82999992,12.82999992
2013-05-08,26.959640502929688,1632.689941,29.98309517,0.035,98.87799835,0.3422043838534456,12.65999985,3440500.0,3440500.0,19.99169159,12.65999985,12.65999985
2013-05-09,26.57561683654785,1626.670044,29.54641151,0.035,100.7649994,0.329612874381997,13.13000011,3798600.0,3798600.0,19.90122414,13.13000011,13.13000011
2013-05-10,26.69318008422852,1633.699951,29.6555748,0.035,100.7649994,0.3253697243332283,12.59000015,3583100.0,3583100.0,19.98472977,12.59000015,12.59000015
2013-05-13,26.63831901550293,1633.77002,29.78814316,0.035,101.6669998,0.3139610203871861,12.55000019,3472800.0,3472800.0,20.43702698,12.55000019,12.55000019
2013-05-14,26.843231201171875,1650.339966,30.22483253,0.039999999,102.2099991,0.317790944979837,12.77000046,3793000.0,3793000.0,20.45790482,12.77000046,12.77000046
2013-05-15,27.35549736022949,1658.780029,30.64591599,0.037,102.2580032,0.3580345858250595,12.81000042,5330700.0,5330700.0,20.56924248,12.81000042,12.81000042
2013-05-16,26.922029495239254,1650.469971,30.61471939,0.025,102.1350021,0.3509057045413257,13.06999969,5008500.0,5008500.0,20.35352707,13.06999969,13.06999969
2013-05-17,27.58405876159668,1667.469971,31.09820175,0.029999999,102.1350021,0.3941329247316787,12.44999981,6264700.0,6264700.0,20.15173149,12.44999981,12.44999981
2013-05-20,27.11119079589844,1666.290039,31.34773445,0.035,102.1660004,0.3857872005546703,13.02000046,4734200.0,4734200.0,19.97081184,13.02000046,13.02000046
2013-05-21,27.35549736022949,1669.160034,31.72204781,0.039999999,102.4420013,0.3943409351711224,13.36999989,3629400.0,3629400.0,20.02648354,13.36999989,13.36999989
2013-05-22,26.90626335144043,1655.349976,31.2697506,0.035,103.1760025,0.3607123341248162,13.81999969,5340100.0,5340100.0,20.38831329,13.81999969,13.81999969
2013-05-23,26.922029495239254,1650.51001,31.19957733,0.039999999,102.4100037,0.3315121557833151,14.06999969,3128300.0,3128300.0,20.25610924,14.06999969,14.06999969
2013-05-24,26.701364517211918,1649.599976,31.37892723,0.037,102.4100037,0.2872537026442501,13.98999977,2112800.0,2112800.0,20.20739746,13.98999977,13.98999977
2013-05-28,26.90626335144043,1660.060059,31.59725952,0.035,102.4459991,0.2656499360760982,14.47999954,3162500.0,3162500.0,20.18652725,14.47999954,14.47999954
2013-05-29,26.34670829772949,1648.359985,31.77662659,0.039999999,100.9160004,0.2010596880577146,14.82999992,4338600.0,4338600.0,19.67855453,14.82999992,14.82999992
2013-05-30,26.25214195251465,1654.410034,32.16652679,0.025,101.0999985,0.140619760355996,14.52999973,2616200.0,2616200.0,19.65768242,14.52999973,14.52999973
2013-05-31,25.400976181030277,1630.73999,31.62066078,0.029999999,101.0999985,0.02376477243304,16.29999924,5417900.0,5417900.0,18.94791222,16.29999924,16.29999924
2013-06-03,25.73198890686035,1640.420044,31.7610302,0.029999999,99.73799896,-0.041653530829933,16.28000069,3802200.0,3802200.0,19.30976105,16.28000069,16.28000069
2013-06-04,26.00782585144043,1631.380005,31.53487968,0.039999999,100.25,-0.0704284163733923,16.27000046,3409200.0,3409200.0,19.24712944,16.27000046,16.27000046
2013-06-05,25.692575454711918,1608.900024,31.05142021,0.045000002,98.95200348,-0.1173184191293934,17.5,3527600.0,3527600.0,19.12187195,17.5,17.5
2013-06-06,25.73198890686035,1622.560059,31.75323868,0.045000002,97.32700348,-0.1495745456855957,16.62999916,2514400.0,2514400.0,19.56026649,16.62999916,16.62999916
2013-06-07,25.936891555786133,1643.380005,32.16652679,0.039999999,97.32700348,-0.1567963760283071,15.14000034,2991300.0,2991300.0,19.6646347,15.14000034,15.14000034
2013-06-10,26.086631774902344,1642.810059,32.18211365,0.039999999,98.84899902,-0.1487225632216926,15.43999958,2865400.0,2865400.0,19.74118423,15.43999958,15.43999958
2013-06-11,26.102392196655277,1626.130005,31.7064476,0.045000002,96.10199738,-0.1394448407607598,17.06999969,3364400.0,3364400.0,19.77597427,17.06999969,17.06999969
2013-06-12,25.92112922668457,1612.52002,31.40233612,0.039999999,95.92900085,-0.1450465789926092,18.59000015,3774300.0,3774300.0,19.78293419,18.59000015,18.59000015
2013-06-13,26.315189361572266,1636.359985,31.92478371,0.043000001,95.4940033,-0.1163474562602289,16.40999985,2912000.0,2912000.0,20.23523331,16.40999985,16.40999985
2013-06-14,26.07087135314941,1626.72998,31.31654549,0.039999999,95.4940033,-0.112026247312631,17.14999962,2263300.0,2263300.0,20.2421875,17.14999962,17.14999962
2013-06-17,26.220613479614254,1639.040039,31.66744995,0.039999999,94.68000031,-0.0954187914982256,16.79999924,2386300.0,2386300.0,20.29090309,16.79999924,16.79999924
2013-06-18,26.66196060180664,1651.810059,31.84680748,0.045000002,95.51699829,-0.0461126805684841,16.61000061,2767200.0,2767200.0,20.45790482,16.61000061,16.61000061
2013-06-19,26.212730407714844,1628.930054,31.7064476,0.039999999,96.58999634,-0.0427930629235149,16.63999939,4253300.0,4253300.0,20.24915314,16.63999939,16.63999939
2013-06-20,25.700462341308597,1588.189941,31.26195335,0.039999999,97.14099884,-0.0805692417135865,20.48999977,3802400.0,3802400.0,19.92905617,20.48999977,20.48999977
2013-06-21,26.078754425048828,1592.430054,31.94036865,0.039999999,97.14099884,-0.0790706487098482,18.89999962,6273000.0,6273000.0,19.80380249,18.89999962,18.89999962
2013-06-24,25.95265769958496,1573.089966,31.03582001,0.039999999,97.53099823,-0.0870544454110486,20.11000061,3022700.0,3022700.0,19.28191948,20.11000061,20.11000061
2013-06-25,26.14180374145508,1588.030029,31.42571259,0.057999998,98.14700317,-0.0772289101940195,18.46999931,3167000.0,3167000.0,19.47676086,18.46999931,18.46999931
2013-06-26,26.46493530273437,1603.26001,31.98716927,0.055,97.76999664,-0.042873863067868,17.20999908,4000000.0,4000000.0,19.55330467,17.20999908,17.20999908
2013-06-27,26.567386627197266,1613.199951,32.40825272,0.045000002,98.47599792,-0.0072961693444355,16.86000061,2144700.0,2144700.0,19.60896873,16.86000061,16.86000061
2013-06-28,26.72500991821289,1606.280029,32.18211365,0.029999999,98.47599792,0.0332351770936227,16.86000061,4589000.0,4589000.0,19.49067307,16.86000061,16.86000061
2013-07-01,27.07178497314453,1614.959961,32.25229645,0.01,99.65699768,0.0922747243875719,16.37000084,3644300.0,3644300.0,19.33063316,16.37000084,16.37000084
2013-07-02,27.48160171508789,1614.079956,32.14313889,0.035,100.7330017,0.1701711499793106,16.44000053,3928700.0,3928700.0,19.27496147,16.44000053,16.44000053
2013-07-03,27.43431663513184,1615.410034,32.14313889,0.035,99.95600128,0.2254898115150432,16.20000076,1516200.0,1516200.0,19.24017143,16.20000076,16.20000076
2013-07-05,27.48948097229004,1631.890015,32.80595779,0.035,99.95600128,0.2706615326452315,14.89000034,2012600.0,2012600.0,19.46284294,14.89000034,14.89000034
2013-07-08,27.867780685424805,1640.459961,33.39860153,0.035,100.8499985,0.3331457752321114,14.77999973,2850500.0,2850500.0,19.5741806,14.77999973,14.77999973
2013-07-09,28.151500701904297,1652.319946,33.29722595,0.035,101.1529999,0.4009370688842182,14.35000038,4771500.0,4771500.0,19.7272625,14.35000038,14.35000038
2013-07-10,28.29336166381836,1652.619995,32.80595779,0.029999999,98.5510025,0.4607973663554041,14.21000004,2168500.0,2168500.0,19.78988647,14.21000004,14.21000004
2013-07-11,28.521913528442383,1675.02002,32.66558838,0.029999999,99.04000092,0.5206772653543403,14.01000023,3390400.0,3390400.0,20.01951408,14.01000023,14.01000023
2013-07-12,28.616491317749023,1680.189941,33.24263,0.029999999,99.04000092,0.5692027390405947,13.84000015,2038500.0,2038500.0,20.04735184,13.84000015,13.84000015
2013-07-15,28.545560836791992,1682.5,33.80409241,0.02,99.94599915,0.5950763596695445,13.78999996,2290300.0,2290300.0,20.03343964,13.78999996,13.78999996
2013-07-16,28.143617630004883,1676.26001,33.54675674,0.035,99.16000366,0.576502372331209,14.42000008,4179700.0,4179700.0,19.95689774,14.42000008,14.42000008
2013-07-17,28.127853393554688,1680.910034,33.92884827,0.025,99.66000366,0.5541227295164717,13.77999973,2174600.0,2174600.0,19.95689774,13.77999973,13.77999973
2013-07-18,28.20667266845703,1689.369995,34.63067627,0.022,100.5220032,0.5365616098730115,13.77000046,2148600.0,2148600.0,19.82468033,13.77000046,13.77000046
2013-07-19,28.908092498779297,1692.089966,34.66186142,0.02,100.5220032,0.5726419543390548,12.53999996,4532900.0,4532900.0,20.2421875,12.53999996,12.53999996
2013-07-22,28.50614356994629,1695.530029,34.80222321,0.005,99.3239975,0.5623198942350136,12.28999996,3318200.0,3318200.0,20.42311478,12.28999996,12.28999996
2013-07-23,28.81351661682129,1692.390015,34.75543976,0.02,99.49700165,0.5723443934001118,12.65999985,3120100.0,3120100.0,20.47181702,12.65999985,12.65999985
2013-07-24,28.42734146118164,1685.939941,34.55269623,0.02,100.4520035,0.5428699071861232,13.18000031,2545000.0,2545000.0,20.374403,13.18000031,13.18000031
2013-07-25,28.87656784057617,1690.25,34.03802872,0.015,99.27500153,0.5494265319310117,12.97000027,3242800.0,3242800.0,20.31177521,12.97000027,12.97000027
2013-07-26,28.90020751953125,1691.650024,33.92884827,0.015,99.27500153,0.5501880039762028,12.72000027,1800300.0,1800300.0,20.43702698,12.72000027,12.72000027
2013-07-29,28.655893325805664,1685.329956,33.72610855,0.02,98.04299927,0.5250251987688124,13.39000034,2475500.0,2475500.0,20.55531693,13.39000034,13.39000034
2013-07-30,28.387928009033203,1685.959961,33.73390198,0.029999999,98.01599884,0.4779514064704173,13.39000034,3311700.0,3311700.0,20.64577675,13.39000034,13.39000034
2013-07-31,28.74259185791016,1685.72998,33.92104721,0.029999999,97.83300018,0.4639157633382673,13.44999981,4299500.0,4299500.0,20.505476,13.44999981,13.44999981
2013-08-01,29.302152633666992,1706.869995,34.51369476,0.035,99.41999817,0.4922697143539309,12.93999958,3601100.0,3601100.0,20.42129707,12.93999958,12.93999958
2013-08-02,29.609521865844727,1709.670044,34.69305801,0.029999999,99.41999817,0.5333939199746354,11.97999954,3680400.0,3680400.0,20.60368919,11.97999954,11.97999954
2013-08-05,29.83806610107422,1707.140015,34.57608414,0.035,98.23200226,0.5777666249667135,11.84000015,5637500.0,5637500.0,20.47741508,11.84000015,11.84000015
2013-08-06,29.861705780029297,1697.369995,34.33435822,0.039999999,97.30799866,0.6078331160883614,12.72000027,6807800.0,6807800.0,20.58263397,12.72000027,12.72000027
2013-08-07,29.75926399230957,1690.910034,33.97318268,0.039999999,96.56999969,0.6162906161964763,12.97999954,3236300.0,3236300.0,20.52652359,12.97999954,12.97999954
2013-08-08,30.18483543395996,1697.47998,33.93392181,0.045000002,96.73999786,0.6498423268265512,12.72999954,4012200.0,4012200.0,20.43532562,12.72999954,12.72999954
2013-08-09,30.24789047241211,1691.420044,33.94177628,0.048,96.73999786,0.673753700594709,13.40999985,2761000.0,2761000.0,20.49144363,13.40999985,13.40999985
2013-08-12,30.389760971069336,1689.469971,33.91821289,0.048,97.19999695,0.6961268827778078,12.81000042,3614500.0,3614500.0,20.47741508,12.81000042,12.81000042
2013-08-13,30.444917678833008,1694.160034,34.0124321,0.052000001,98.15299988,0.7101226246200376,12.31000042,3530500.0,3530500.0,20.533535,12.31000042,12.31000042
2013-08-14,30.37399101257324,1685.390015,33.83969498,0.050000001,97.85299683,0.7073374162236306,13.03999996,3738500.0,3738500.0,20.36517334,13.03999996,13.03999996
2013-08-15,29.183931350708008,1661.319946,33.7533493,0.045000002,97.05500031,0.602160913357153,14.72999954,5150500.0,5150500.0,20.20381927,14.72999954,14.72999954
2013-08-16,29.357318878173828,1655.829956,33.56490707,0.039999999,97.05500031,0.5267269214122337,14.36999989,3435000.0,3435000.0,19.90216637,14.36999989,14.36999989
2013-08-19,28.829275131225582,1646.060059,33.36077118,0.039999999,97.57900238,0.4195004815687788,15.10000038,3185500.0,3185500.0,19.9652977,15.10000038,15.10000038
2013-08-20,28.987720489501957,1652.349976,33.43927765,0.045000002,97.30999756,0.3433500460944572,14.90999985,2744100.0,2744100.0,20.01441574,14.90999985,14.90999985
2013-08-21,28.75797843933105,1642.800049,33.25869751,0.033,97.80999756,0.2614482018078412,15.93999958,3114700.0,3114700.0,19.81097221,15.93999958,15.93999958
2013-08-22,28.575763702392575,1656.959961,33.35292435,0.02,98.8789978,0.1797649749692986,14.76000023,2995000.0,2995000.0,19.75484467,14.76000023,14.76000023
2013-08-23,28.74213218688965,1663.5,33.57276154,0.022,98.8789978,0.1269911011386462,13.97999954,3013100.0,3013100.0,19.88111877,13.97999954,13.97999954
2013-08-26,27.33196449279785,1656.780029,33.28226089,0.013,98.25800323,-0.0282951528287398,14.98999977,8166200.0,8166200.0,19.65663338,14.98999977,14.98999977
2013-08-27,27.434947967529297,1630.47998,32.27727127,0.033,96.89199829,-0.1414205144732854,16.77000046,4280400.0,4280400.0,19.64261246,16.77000046,16.77000046
2013-08-28,27.411182403564453,1634.959961,32.3871994,0.029999999,97.72799683,-0.2303356944885948,16.48999977,3794200.0,3794200.0,19.78992271,16.48999977,16.48999977
