Date;^GSPC;^DJI;^IXIC;^NYA;^VIX;EURUSD=X;JPY=X;GBPUSD=X;^IRX;^FVX;^TNX;VWO;QQQ;KWIAX;FRQIX;DODBX;IUASX;IPFPX;BIPIX;OGLYX;IWIRX;CNPIX;VWILX;OAKMX;PAGSX;OPGIX;PARNX;RYOCX;POGSX;FDYNX;BPTRX;UOPIX;RYVLX;AAPL;MSFT;AMZN;GOOGL;GOOG;NVDA;BRK-B;JPM;JNJ;UNH;HD;PG;V;BAC;MA;PFE;XOM;DIS;CSCO;AVGO;ADBE;CVX;PEP;TMO;KO;CMCSA;NFLX;ABT;ACN;COST;CRM;INTC;WFC;VZ;WMT;QCOM;MRK;LLY;MCD;T;NKE;DHR;LOW;LIN;TXN;NEE
22.02.2012;1357.660034;12938.66992;2933.169922;8094.390137;18.19000053;1.310736299;77.45999908;1.568209291;0.085000001;0.879999995;1.983999968;33.92915344;57.49124527;78.66867065;31.6547699;38.50641251;20.88824654;17.68201828;9.124521255;36.43671036;13.24235725;20.36968613;42.59750366;30.45611;13.76927376;20.06915855;17.11310387;12.09991074;25.68997955;23.1170063;18.24059486;4.025689602;18.78001022;15.70937729;25.47680473;180.5800018;304.2742615;302.8348999;3.633103609;78.93000031;28.92954636;48.99830246;47.22577286;37.35193634;47.77128983;27.17368698;6.879212379;38.44606781;14.2246542;58.02153015;36.95083618;14.86495686;27.71516991;32.33000183;71.79380035;47.11907959;53.47325516;25.31343079;12.14788914;16.05714226;22.09258652;48.20288467;64.53252411;32.01750183;20.07721901;22.98043442;24.40039063;46.52312088;47.29758835;26.30824661;29.83175278;75.81310272;17.09518814;23.5647049;38.45693588;22.66642189;89.141716;25.48431969;11.38678741
23.02.2012;1363.459961;12984.69043;2956.97998;8136.149902;16.79999924;1.309277534;76.73200226;1.572401166;0.090000004;0.893999994;1.976999998;33.8524704;57.87258911;78.95613861;31.75644112;38.69589233;20.94861603;17.76610565;9.288339615;36.65676117;13.32188892;20.52193069;42.85084534;30.60276031;13.8225565;20.28594589;17.33360481;12.17197418;25.8690052;23.21220398;18.38953209;4.07289362;19.00379753;15.81195259;25.55827332;178.8899994;303.3583679;301.9233093;3.653773546;79.37000275;29.24871635;49.07366943;47.02035904;37.6567421;49.23910904;27.20171547;6.93978548;38.3770752;14.0048914;58.08824921;37.1388588;14.94622803;28.71106529;32.97000122;72.36148071;47.14146805;53.7413826;25.28784561;12.36778069;16.1414299;22.11616325;48.92762756;64.88462067;32.94250107;20.02464676;23.02550507;24.34930038;46.47549438;48.02348709;26.50786972;29.80868721;75.92609406;17.19681168;23.65608597;38.72484207;22.75893784;89.4506073;25.76266479;11.39245987
24.02.2012;1365.73999;12982.9502;2963.75;8151.970215;17.30999947;1.320794582;76.36000061;1.570845127;0.100000001;0.845000029;1.922000051;34.12850952;58.07234192;79.14777374;31.800951;38.65904999;20.93050575;17.75409508;9.303941727;36.88291931;13.36828327;20.56223106;43.11142349;30.59609604;13.88344765;20.40419388;17.38981819;12.21521473;25.86086655;23.3867321;18.45962143;4.101202011;19.13586807;15.99629211;25.64789772;179.1300049;305.255249;303.8112488;3.626214504;80.04000092;29.0891304;49.02044296;47.62803268;37.68078995;49.45409012;27.44925499;6.818640232;39.27578735;14.10478401;58.30186462;36.98664474;14.87973022;28.03941154;33.40999985;72.84899902;47.27588654;54.25849915;25.22204399;12.11054897;15.95285702;22.27725792;49.1252861;64.60140228;35.90999985;20.05468941;22.67242241;24.35569191;46.67396164;47.9705658;26.29448128;30.00848961;75.55701447;17.12906456;23.68952179;38.60898972;22.84304047;89.32054138;25.76266479;11.49841976
27.02.2012;1367.589966;12981.50977;2966.159912;8143.560059;18.19000053;1.313956857;76.26999664;1.576044083;0.094999999;0.834999979;1.92900002;33.8524704;58.15404129;78.95613861;31.81368446;38.71693802;20.96673203;17.8321743;9.250635147;36.65676117;13.33514595;20.57566452;42.7567482;30.69607735;13.86061287;20.25310326;17.41143227;12.22962666;25.87714195;23.37086487;18.50342751;4.109482765;19.17745018;16.09886551;25.54198074;178.5299988;304.9599609;303.517334;3.552726269;80.25;29.68185616;49.01282501;47.69649887;37.64069366;49.44668198;27.29045105;6.957092285;39.82294083;14.15805817;58.22844696;37.28211594;14.90189457;28.54893684;33.27000046;73.21633148;47.28335953;54.03825378;25.15990257;12.11054897;15.63000011;22.23796654;49.1335144;65.12955475;35.83750153;20.19739914;23.31097603;24.34930038;46.4119873;47.87226105;26.26007271;30.10840034;75.58718872;17.14035797;23.88565254;38.51485062;22.99443436;89.3368454;25.60029221;11.50788116
28.02.2012;1372.180054;13005.12012;2986.76001;8171.540039;17.95999908;1.307702422;76.18900299;1.584283829;0.075000003;0.875;1.976999998;34.28185272;58.7442131;79.24359131;31.89699936;38.8695755;20.996912;17.82015991;9.311743736;36.95016098;13.41467953;20.63388062;43.24895096;30.88272285;14.03567982;20.38448906;17.33360481;12.35214043;25.99920464;23.51366234;18.42457581;4.193205357;19.56510544;16.39435005;25.96564293;183.8000031;309.5045166;308.0403748;3.520574093;79.44000244;29.79583931;49.56799316;47.79063797;37.88131714;49.95818329;27.77853203;7.026315212;40.06581497;14.13141823;58.16837311;37.54175949;14.92406082;28.5721035;33.27000046;73.20295715;47.28335953;54.81391525;25.16721153;12.18522835;16.18857193;22.41083336;49.21587372;65.26731873;35.86500168;20.46028709;23.56639862;24.36207008;46.78511429;47.39588928;26.41839027;30.27745628;75.67818451;17.23632622;23.94359779;38.64518738;23.30562401;89.14985657;26.07194328;11.4435463
29.02.2012;1365.680054;12952.07031;2966.889893;8113.240234;18.43000031;1.317002535;76.18000031;1.580278158;0.07;0.898999989;2.036999941;34.22053528;58.48089981;79.14777374;31.79522705;38.61693573;20.92447281;17.67601395;9.237633705;36.57729721;13.33514595;20.67417526;42.9232254;30.78940392;13.9291172;20.22682571;17.21686745;12.30890083;25.86086655;23.33120155;18.46838188;4.16135788;19.40857887;16.60961342;25.85972977;179.6900024;309.4344482;307.9706421;3.479236603;78.44999695;29.81863213;49.49193573;47.71360779;38.15401077;50.12869644;27.17601776;6.905022621;39.69065857;14.07148361;57.74114227;37.59548569;14.68764114;29.03530884;32.88999939;72.87574005;47.38498688;54.22018433;25.53640747;12.20182705;15.81857109;22.24188995;49.03468704;65.87202454;35.79000092;20.18988609;23.50630569;24.33652687;46.90420914;47.17963409;26.27383614;30.15450287;75.2989502;17.27020836;24.05280495;38.25418472;23.86912727;88.59712982;25.78585625;11.37283802
01.03.2012;1374.089966;12980.2998;2988.969971;8175.109863;17.26000023;1.313715219;76.5510025;1.580303073;0.059999999;0.846000016;1.985999942;34.57323074;58.9439621;79.4352417;31.91609001;38.806427;21.03313828;17.84418297;9.36894989;36.84013748;13.42130566;20.77268791;43.30685806;30.96270561;14.06612396;20.29908371;17.2946949;12.40258503;26.00733948;23.51366234;18.59103775;4.22505188;19.71430016;16.67176819;26.30783844;180.0399933;311.5115051;310.0379028;3.502202511;78.77999878;30.67732239;49.30181885;48.05953598;38.06578445;49.41702652;27.36517525;7.034979343;39.73127747;14.31122398;57.9614296;37.95361328;14.68764114;28.81142807;33.09999847;73.30313873;47.09137344;54.75646591;25.4413662;12.21842003;16.1071434;22.52084732;49.14999008;65.94852448;36.24499893;20.17486572;23.69411087;24.5408802;46.69778442;47.50589752;26.01226997;30.23903847;75.2762146;17.29279137;24.27196503;38.29037476;23.86912727;89.24741364;25.64668465;11.43017006
02.03.2012;1369.630005;12977.57031;2976.189941;8125.169922;17.29000092;1.312714934;76.55000305;1.581277728;0.059999999;0.873000026;2.005000114;34.48122025;58.89856339;79.05196381;31.83976364;38.64325714;20.96673203;17.74207878;9.387151718;36.62007904;13.34839916;20.76373291;42.95941544;30.82273293;14.01284313;20.25310326;17.05689049;12.39538097;25.77135277;23.40259743;18.41581917;4.219177723;19.6776123;16.69351006;26.13673782;179.3000031;310.9359436;309.4650574;3.532057047;78.29000092;30.8748951;49.25619507;47.93078232;38.02568817;49.42443085;27.12698555;7.043642998;39.00835037;14.25795174;57.62767792;37.92675018;14.5989809;28.25557709;33.72999954;73.20295715;47.06878281;54.82348633;25.28784561;12.1312933;16.44285774;22.54834557;49.08409882;66.00213623;35.94749832;20.21992874;23.49879074;24.6941433;46.848629;47.36932373;26.10864067;30.33893394;75.46581268;17.42828941;24.31668472;38.63071442;23.65886497;89.16610718;25.37607384;11.4282608
05.03.2012;1364.329956;12962.80957;2950.47998;8091.279785;18.04999924;1.31216383;76.79000092;1.589319825;0.07;0.822000027;1.944000006;33.96749115;58.29023743;79.33942413;31.737957;38.44852829;20.91239738;17.64598465;9.242835045;36.34502411;13.24898434;20.77268791;42.64817047;30.70940781;13.78449917;20.06259346;16.89259529;12.26566029;25.67370224;23.18047333;18.43333817;4.133049488;19.28017235;16.32545662;25.90860939;180.2599945;307.4324341;305.9781189;3.412637949;79.16999817;30.70011902;49.36265564;47.2440834;38.00963593;49.63199997;27.14566231;6.905022621;39.46573639;14.31788349;58.08159637;38.23117828;14.48076534;27.36776924;33.22000122;73.00930023;47.27206421;54.1627388;25.30611992;12.07320786;15.82999992;22.5051384;50.13825607;67.0737381;35.52000046;19.934515;23.26590919;24.90487099;47.15825653;47.12652588;26.46656799;30.06998062;75.79953003;17.49603653;24.42849159;38.48590088;23.75138664;88.56973267;24.88895988;11.4359045
06.03.2012;1343.359985;12759.15039;2910.320068;7920.350098;20.87000084;1.324854255;77.05999756;1.581277728;0.075000003;0.848999977;1.972000003;32.77135468;57.7182312;78.76448822;31.37537575;37.86955261;20.67695045;17.30363083;9.056911469;35.4587059;13.06340599;20.31147385;41.30907822;30.19614601;13.45720005;19.54361725;16.57696342;12.14314938;25.25055695;22.83141899;18.26687813;4.050458908;18.89618301;16.23666573;25.71307755;181.0899963;302.7827759;301.3504639;3.380485773;78.47000122;29.87942886;48.93679428;46.74623108;37.43667603;49.55046463;26.81871796;6.679765224;38.58875656;14.16471672;57.31392288;37.60443497;14.39211369;27.25969124;31.98999977;72.69538879;46.88809967;53.08063889;25.13431549;11.99852753;15.304286;22.13973618;48.96880722;67.03544617;35.17250061;19.98708916;22.61984444;24.7069149;46.81686783;46.70920563;25.77135086;29.69342613;75.76160431;17.34924316;24.0036068;37.79798508;23.41496277;87.7855072;24.83483505;11.37666035
07.03.2012;1352.630005;12837.33008;2935.689941;7979.779785;19.06999969;1.324854255;77.63200378;1.581277728;0.075000003;0.878000021;2.013999939;33.16239929;58.16313553;78.76448822;31.52167892;38.14849472;20.79165077;17.47780991;9.102417946;35.80712128;13.18933678;20.39207458;41.68547821;30.43611145;13.60182095;19.74069595;16.797472;12.22962666;25.51095581;23.05354309;18.51218605;4.110615253;19.17378044;16.24982452;25.94120598;183.7700043;303.7037048;302.2670288;3.401155472;78.81999969;30.35816765;48.89877319;46.68614197;38.24365997;49.35771942;27.00553703;6.948342323;38.91006088;14.23131466;57.29389191;37.38059616;14.34039116;27.59937477;32.40999985;73.10279083;47.14408112;52.90825653;25.14528656;12.1312933;15.02714252;22.10437965;49.09233093;67.27272797;35.86500168;20.21241951;22.84521294;24.82185173;47.52344131;47.58937836;25.68186951;29.86248779;75.98155975;17.43393135;24.05728531;38.02246475;24.28124809;88.35739136;25.24462509;11.41870213
08.03.2012;1365.910034;12907.94043;2970.419922;8082.47998;17.95000076;1.327844977;77.69999695;1.578208208;0.079999998;0.903999984;2.038000107;33.89081192;58.78961182;79.62687683;31.76978302;38.55378723;20.93654633;17.70604134;9.345546722;36.52228165;13.33514595;20.68761063;42.6916008;30.73607826;13.81494236;20.14799309;17.10445213;12.36655426;25.86086655;23.41052818;18.70493126;4.202617168;19.60179329;16.59583473;26.0797081;187.6399994;303.8738708;302.4364014;3.412637949;78.87000275;30.73052979;49.31702805;47.73334885;38.59067535;49.594944;27.54966736;6.982997417;39.4317131;14.29124641;56.62638092;37.62233734;14.53987026;28.11662102;33.04999924;73.48345947;47.39253235;53.71265793;25.32074356;12.28895092;15.43857098;22.58764076;49.6358757;67.58656311;36.52000046;20.15984726;23.58893585;25.04536057;47.76961136;48.04462051;25.74381065;30.11607933;73.53936005;17.50167847;24.1288414;38.38451004;24.69336319;89.819664;25.20596886;11.42061806
09.03.2012;1370.869995;12922.01953;2988.340088;8102.100098;17.11000061;1.323679328;77.51000214;1.572574258;0.075000003;0.906000018;2.030999899;33.86014175;59.03475952;79.72268677;31.83339882;38.66431046;20.996912;17.79012871;9.381951332;36.52839279;13.46107388;20.81299019;42.53959656;30.83605957;13.83016682;20.19397736;17.32928658;12.41699982;26.17009354;23.53746414;18.94148064;4.233332634;19.74242783;16.69321251;26.06341362;184.3200073;300.425415;299.0042725;3.403451204;79.41000366;31.17887115;49.23337173;47.87927246;38.81663895;49.61718369;27.36284447;6.974332809;39.64529419;14.30456352;56.27259445;37.81932449;14.62853146;28.38682365;33.63999939;73.17624664;47.54310226;53.88503265;25.40847015;12.38022232;15.59000015;22.7683754;50.12178802;68.38259888;36.85749817;20.33260536;23.7842617;24.96873283;48.01736832;48.50746536;25.88148308;30.40041161;73.44832611;17.60330009;24.59397888;38.63071442;25.03819656;89.59906006;24.95081329;11.46839142
12.03.2012;1371.089966;12959.70996;2983.659912;8086.279785;15.64000034;1.315789461;78.36000061;1.569119692;0.079999998;0.970000029;2.107000113;33.54577637;59.06200409;79.72268677;31.80795288;38.55905533;20.98483849;17.75409508;9.37155056;36.5039444;13.40142155;20.89359283;42.4599762;30.80940247;13.75405121;20.14142418;17.23416138;12.41699982;26.08871651;23.50572968;18.85387039;4.233332634;19.74365044;16.90233803;26.10415268;183.3899994;302.8778687;301.4450989;3.350630999;79.54000092;30.80652428;49.5071373;47.22692108;39.21207047;50.1954155;27.21338844;6.92235136;39.67741776;14.34452915;57.10700226;37.90885544;14.65069675;28.25557709;33.56000137;73.46343231;48.13785172;53.04232788;25.642416;12.28479862;15.17142868;22.87838364;50.36063004;68.45148468;36.79249954;20.27251053;23.67157173;25.1092205;48.49691391;48.44676971;26.22564888;30.5848484;73.31182098;17.75008774;24.47545815;38.84793472;25.09706879;89.8686676;24.67246628;11.61363602
13.03.2012;1395.949951;13177.67969;3039.879883;8234.480469;14.80000019;1.313370109;78.48000336;1.568873644;0.079999998;1.110000014;2.273999929;34.40454102;60.16061401;79.62687683;32.09421539;39.18011093;21.25650597;18.21055603;9.575675011;37.15798569;13.68641949;21.25629807;43.18380356;31.45598221;14.05089951;20.49616623;17.72274017;12.64761257;26.6664772;23.89445114;19.37953758;4.39610672;20.49817467;17.39532661;26.61743736;184.5899963;309.1991882;307.7365417;3.396562099;80.76000214;32.972229;49.68206406;47.4930191;39.65591431;50.33627319;27.38619804;7.355539322;39.99494934;14.65751839;57.98145676;39.40406799;14.93883228;29.05074692;34.22000122;74.25815582;48.43898773;54.78927994;25.86702728;12.46320248;15.19285679;23.15340996;51.39830017;68.87245178;38.06499863;20.64806747;25.03883553;25.21139717;48.75265884;49.20552444;26.64325714;30.86917496;73.40283203;17.85735703;24.7684021;39.65893555;25.42508125;90.78360748;24.96627617;11.64038849
14.03.2012;1394.280029;13194.09961;3040.72998;8185.27002;15.31000042;1.305806875;78.8239975;1.580777764;0.075000003;1.093000054;2.280999899;33.82181168;60.36942673;79.33942413;32.00514603;39.07485199;21.19010162;18.22256851;9.478163719;37.06629562;13.65990925;21.15330696;42.89427567;31.44931602;13.96717644;20.42390251;17.63194084;12.69805813;26.69088554;23.87065125;19.1429863;4.431491852;20.66326714;18.05304527;26.69891548;182.2599945;308.3033142;306.8448792;3.300107479;80.70999908;33.11661911;49.49193573;47.87927246;39.92222977;50.29919434;27.26476288;7.658770084;39.82484436;14.60424328;57.42073059;38.92955017;14.92406082;28.64930344;33.77000046;73.92425537;48.22818756;55.4419899;25.85597992;12.35947895;15.03571415;23.17698288;51.56300735;69.5766449;37.90250015;20.62553215;25.0688858;25.20501709;48.81658936;49.40280533;26.60149384;30.93832588;73.78964233;17.7557373;24.66552734;39.44893646;25.64375687;90.23627472;24.74978065;11.47794724
15.03.2012;1402.599976;13252.75977;3056.370117;8246.719727;15.42000008;1.312680483;79.78800201;1.586923718;0.079999998;1.116000056;2.298000097;34.09782791;60.5419426;79.62687683;32.11965942;39.40644455;21.28669548;18.48083305;9.583476067;37.39025879;13.82560349;21.25629807;43.2272377;31.7159481;14.08895874;20.69981384;17.84811974;12.73409176;26.99197388;24.02931213;19.26564217;4.451520443;20.76232147;17.92996025;26.76408958;184.4299927;310.875885;309.4052734;3.348334551;81.33999634;33.96772003;49.48433304;47.81919098;39.70433426;50.17318344;27.32314873;8.00532341;39.64812851;14.59092808;57.46745682;38.92059708;14.70980072;29.25358582;34.16999817;73.48345947;48.31101227;55.67235947;25.89648438;12.36362934;15.73857117;23.22413063;52.40304565;70.00527954;38.10749817;20.84336281;25.59475517;25.24970245;48.93647385;49.47867966;26.49013901;30.95371056;74.35847473;17.86300087;24.76169205;39.78926849;25.81197166;90.25258636;25.34514999;11.51425743
16.03.2012;1404.170044;13232.62012;3055.26001;8270.400391;14.47000027;1.322716355;79.58599854;1.582829356;0.075000003;1.190999985;2.378999949;34.08250809;60.49919891;79.53106689;32.15782166;39.50644302;21.31687927;18.55891418;9.498966217;37.56752014;13.80572033;21.15330696;43.5240097;31.79594421;14.15746403;20.78521347;17.80488777;12.71967888;27.06520844;24.0610466;19.25688171;4.444443226;20.72808075;17.93026161;26.56040382;185.0500031;312.8328247;311.3529663;3.352927923;81.06999969;33.86892319;49.52236176;47.71619034;39.58329391;49.85440826;27.24841309;8.490490913;39.70671463;14.61090279;57.70108795;38.66989136;14.79846001;29.36205673;33.81999969;73.65041351;48.53687668;55.58598709;25.83389091;12.2391634;15.70857143;23.34593201;52.39480209;69.22454834;37.84749985;20.82833099;25.45953178;25.26886368;48.62477112;49.63043594;26.46926117;30.89222717;74.07028198;17.83478165;24.87127113;39.8254776;25.57647133;90.44866943;25.53071022;11.49705791
19.03.2012;1409.75;13239.12988;3078.320068;8297.469727;15.03999996;1.320480585;79.83000183;1.579030514;0.094999999;1.200000048;2.371999979;33.89081192;60.92666626;80.10597229;32.2023735;39.56959915;21.34706306;18.60095596;9.557473183;37.6958847;13.89188004;21.2339077;43.5891571;31.9025898;14.21835327;20.89689255;17.90000534;12.8205719;27.19540977;24.19590569;19.29192543;4.511676311;21.04114151;18.40579796;26.23451042;185.5200043;317.307312;315.8062744;3.362114668;81.48000336;34.19568634;49.59079361;48.17971039;39.4057579;49.82475281;27.75284386;8.256567955;40.17166901;14.57094383;58.06822586;38.89373398;14.87973022;29.48599243;34.50999832;73.93091583;48.73262405;55.60517883;25.92225647;12.38852215;16.33285713;23.6602459;52.22186661;68.90306854;37.48500061;20.83584404;25.72997856;25.31995392;48.54486084;50.64717102;26.3718071;30.98444366;74.12335205;17.86865044;25.07476044;39.76754379;25.67739677;90.82444763;26.16472626;11.4722147
20.03.2012;1405.52002;13170.19043;3074.149902;8241.269531;15.57999992;1.324327826;80.27999878;1.567201614;0.085000001;1.138000011;2.29399991;33.41542816;61.03580475;80.01016998;32.08785629;39.41696167;21.27461815;18.57692909;9.472962379;37.3780365;13.84548569;21.2070446;43.06074905;31.81593513;14.13462925;20.69981384;17.77894592;12.83498383;27.04893494;24.08484268;19.28316498;4.525830269;21.10840034;18.5546093;26.06341362;192.3300018;317.0620728;315.5621948;3.306997061;81.44999695;34.48444366;49.40068436;47.02093124;39.84959412;49.82475281;27.21104813;8.499155045;39.59426498;14.51767254;57.80789185;38.71466446;15.19742298;29.4627552;33.15999985;72.84899902;49.14668274;54.95246124;25.9922142;12.35118198;16.43142891;23.73096848;51.95009232;69.08677673;37.74750137;20.84336281;25.78255463;25.30717659;48.43296432;50.64717102;26.28133583;30.75390816;74.06266785;17.94769287;24.98754692;39.5213623;25.7278614;90.49767303;25.96369934;11.50470638
21.03.2012;1402.890015;13124.62012;3075.320068;8219.339844;15.13000011;1.325574279;79.93000031;1.574555159;0.07;1.113000035;2.275000095;33.49209976;61.04489136;79.91434479;32.08785629;39.33802032;21.24443245;18.51086235;9.459960938;37.341362;13.83223057;21.26077461;42.95218658;31.78261185;14.14985085;20.69981384;17.78759384;12.83498383;26.99197388;24.1721077;19.39705849;4.523495197;21.09739494;18.4486599;25.99823189;191.7299957;320.3103027;318.7950745;3.320776463;81.20999908;34.28687286;49.24858093;46.32564926;40.18046188;49.81733704;27.26476288;8.507816315;39.49598694;14.49769115;57.41405106;38.74152374;15.14570522;29.71842766;33.56000137;72.06763458;49.20690918;54.69330215;26.18737984;12.32629108;17.15714264;23.72704506;52.50187683;69.3776474;38.59249878;20.86589241;25.55719376;25.40297127;48.40099716;50.40436554;26.23957253;30.70012474;73.35730743;17.97592163;24.69684029;39.58652115;25.95495033;91.26557159;25.98689461;11.52572536
22.03.2012;1392.780029;13046.13965;3063.320068;8141.319824;15.56999969;1.337363362;81.47100067;1.588688493;0.07;1.083999991;2.236999989;32.97070313;60.91757965;79.72268677;31.95426369;39.04853439;21.14180374;18.34869957;9.483364105;37.02350998;13.77920914;21.2339077;42.60474396;31.55597687;14.04329014;20.57499504;17.64923668;12.80615807;26.80481148;24.04517746;19.23059654;4.504599094;21.01179123;18.35189629;26.07155991;192.3999939;323.3483582;321.8187561;3.316184044;80.93000031;33.92972565;49.02044296;46.24839783;40.09170151;50.05455399;27.38853836;8.317216873;39.39202118;14.47105217;56.96014786;38.75942993;15.05704498;29.40078163;33.70999908;70.35791779;49.22949219;54.18456268;26.29783821;12.40096951;16.9614296;23.61702538;52.31245422;69.27048492;38.20999908;20.95602226;25.13525772;25.32633209;48.47293854;50.29813004;26.16997147;30.59252357;72.65955353;17.90252304;24.81982422;39.42721558;26.03063774;90.5630722;25.84771729;11.52190113
23.03.2012;1397.109985;13080.73047;3067.919922;8180.049805;14.81999969;1.346710682;80.46399689;1.583280444;0.07;1.08099997;2.243999958;33.20840073;60.88120651;79.81852722;32.04968262;39.24853516;21.20216942;18.43878937;9.547071457;37.13353729;13.80572033;21.22047424;42.83637238;31.66262245;14.11179352;20.75236511;17.73138046;12.79174328;27.03266335;24.13244247;19.32696915;4.495186329;20.96654701;18.25116158;26.0797081;195.0399933;321.6166077;320.0952148;3.341445208;81.37999725;34.31726837;49.08888626;46.05955124;39.97870636;49.98784637;27.73882675;8.533812523;40.06959534;14.53098774;57.10700226;39.08175278;15.16786861;29.51699829;33.81000137;71.03244781;49.16174316;54.47254181;26.32360458;12.4424572;17.17000008;23.73096848;53.4324913;69.09442902;38.47499847;20.94099617;25.26334572;25.17307281;48.55285263;50.59405899;26.45533562;30.63863373;72.46994019;17.79526138;24.02149773;39.36929321;25.85401535;91.63319397;25.78585625;11.54292488
26.03.2012;1416.51001;13241.62988;3122.570068;8288.780273;14.26000023;1.34066236;80.48000336;1.592204571;0.079999998;1.019999981;2.187000036;33.72213745;61.94529343;80.48927307;32.2914238;39.68013;21.38932228;18.71507263;9.791501999;37.72645187;14.01780891;21.5339222;43.53124619;32.14923096;14.30208206;21.15309334;17.99945641;13.02235603;27.43139458;24.60842705;19.64236832;4.656757355;21.72229767;18.58583641;26.55225372;202.8699951;324.9899902;323.4526062;3.380485773;82.33999634;35.08477783;49.56038284;47.29558945;40.45484543;50.01008987;28.03775215;8.60311985;41.17243195;14.757411;58.09492493;39.73535156;15.39689827;30.09028435;34.40000153;72.02085876;49.52311707;55.81634521;26.47458267;12.59181786;17.4271431;23.96278;54.26428604;70.05123138;39.33499908;21.1738472;25.91132164;25.11560631;48.91250992;52.04328156;26.90774155;30.9460144;73.54694366;17.94769287;24.27419472;39.8254776;26.22408295;93.11995697;26.28070259;11.64421463
27.03.2012;1412.52002;13197.73047;3120.350098;8239.330078;15.59000015;1.347799778;81.27600098;1.592356682;0.075000003;1.027999997;2.196000099;33.56877518;62.03622818;80.29763031;32.25326157;39.51600647;21.34706306;18.58293915;9.764198303;37.58586121;13.98467159;21.47570992;43.30685806;32.00257492;14.27163601;21.08739853;18.0599823;13.04397583;27.21982384;24.5052948;19.58103943;4.670911789;21.78466034;18.81549263;26.495224;205.4400024;323.8338318;322.3019409;3.403451204;81.76000214;34.87199783;49.73529053;47.57884979;40.38221741;49.78026199;27.97936058;8.317216873;40.69804764;14.98383427;57.8212471;39.52942657;15.44862175;30.04381561;34.63000107;71.48661041;49.6962738;55.31721878;26.46352959;12.51713943;17.23857117;24.09636116;53.91015244;69.86751556;38.375;21.1738472;25.61746025;24.68775749;48.82458496;51.96741104;27.00518227;30.93832588;73.8275528;17.86300087;24.12436485;40.03546906;26.22408295;93.58560944;26.18791962;11.64994621
28.03.2012;1405.540039;13126.20996;3104.959961;8188.350098;15.47000027;1.33209002;81.12000275;1.595914364;0.055;1.014000058;2.15899992;33.09338379;61.79067612;80.10597229;32.14510727;39.36248398;21.29273415;18.48683929;9.751196861;37.48194504;13.91839218;21.38167572;42.94494247;31.83593178;14.17268562;20.91659927;18.04268837;12.99352932;27.05707359;24.37043381;19.37953758;4.633190632;21.60856628;18.91163635;26.22635651;201.1600037;328.2082214;326.6556091;3.481533766;81.77999878;35.16077805;49.90259933;47.58743286;40.27729034;49.80993652;27.87194252;8.447174072;40.40130615;14.92389965;57.31392288;38.95639801;15.57421303;29.41628838;34.45999908;70.71856689;49.63603973;54.27095413;26.75442314;12.41341782;16.97285652;24.01386452;53.11954117;69.36234283;38.51499939;20.88090897;25.97159195;24.43232536;48.90450668;51.68667984;26.66414261;30.97676659;73.63034821;17.70492363;23.97901726;39.67687988;26.25772667;92.91575623;25.77039719;11.55247974
29.03.2012;1403.280029;13145.82031;3095.360107;8166.370117;15.47999954;1.332267523;81.6269989;1.583305597;0.064999998;1.042999983;2.21600008;32.98603439;61.55422974;79.91434479;32.10690308;39.2301178;21.28669548;18.41476631;9.777199745;37.26189804;13.81234646;21.41301918;42.63369751;31.73595047;14.11179352;20.8049202;17.96486282;12.95028782;26.95942497;24.46563339;19.30068588;4.602475643;21.46793365;18.67401886;26.1693306;204.6100006;324.529541;322.9943237;3.497610092;81.34999847;34.70480728;49.84174347;49.87925339;40.27729034;49.67648697;27.79020309;8.256567955;40.467453;14.93055344;57.4607811;38.50872803;15.53727818;29.70291901;34.47999954;71.35970306;49.70381546;53.810215;27.1778698;12.37607765;16.43571472;23.95885277;53.11954117;68.76531982;39.10250092;21.15131378;25.57225418;24.31098747;48.60879135;51.54251099;26.45533562;30.70779991;74.05510712;17.62023735;24.11765671;39.86522675;26.24931908;93.43855286;25.66214943;11.58114433
30.03.2012;1408.469971;13212.04004;3091.570068;8206.929688;15.5;1.318617582;81.51799774;1.58755362;0.059999999;1.021000028;2.193000078;33.33108902;61.43598938;79.81852722;32.16418839;39.35189438;21.33499146;18.49284554;9.892913818;37.65920639;13.85211277;21.56974602;42.88703156;31.80260277;14.15746403;20.84433556;17.90433121;12.914258;26.96755981;24.4180336;19.34449005;4.580112457;21.35909462;18.35832596;26.28338623;202.5099945;320.9409485;319.4227295;3.536650181;81.15000153;34.94039154;50.16117096;50.59168625;40.60011292;49.82475281;27.55668259;8.291225433;39.74169159;15.0837326;57.89468384;39.19815063;15.62593174;30.19100952;34.31000137;71.60010529;49.9522438;54.11738586;27.25151253;12.45075607;16.43428612;24.08065414;53.11954117;69.50010681;38.62749863;21.12127304;25.72294998;24.41316414;48.91250992;51.64112854;26.72677231;30.9460144;74.40396881;17.63152695;24.24959946;40.5679245;26.39229202;93.65093994;25.98689461;11.67287731
