Date,High,Low,Open,Close,Volume,Adj Close,ewm,ma_7,ma_21,rsi,macd,bolu,bold
2010-01-04,315.070068359375,312.43243408203125,313.7887878417969,313.6886901855469,3908488.0,313.6886901855469,313.6886901855469,,,,,,
2010-01-05,314.2342224121094,311.0810852050781,313.9039001464844,312.30731201171875,6003391.0,312.30731201171875,313.5631103515625,,,0.0,,,
2010-01-06,313.2432556152344,303.4834899902344,313.2432556152344,304.4344482421875,7949443.0,304.4344482421875,312.73323197798294,,,0.0,,,
2010-01-07,305.3052978515625,296.6216125488281,305.0050048828125,297.34735107421875,12815771.0,297.34735107421875,311.3345155321862,,,0.0,,,
2010-01-08,301.92694091796875,294.849853515625,296.2962951660156,301.3113098144531,9439151.0,301.3113098144531,310.42331501239227,,,12.07887178128206,,,
2010-01-11,302.53253173828125,297.31732177734375,302.53253173828125,300.8558654785156,14411374.0,300.8558654785156,309.55354687294897,,,11.901002568272048,,,
2010-01-12,299.3793640136719,294.2942810058594,299.1241149902344,295.5355224609375,9696893.0,295.5355224609375,308.27918101731154,303.6400713239397,,10.040902988028407,,,
2010-01-13,294.4844970703125,287.23724365234375,288.5335388183594,293.8388366699219,12980207.0,293.8388366699219,306.9664224402761,300.8043779645647,,9.529381555643212,,,
2010-01-14,297.39739990234375,291.6966857910156,292.24224853515625,295.22021484375,8471720.0,295.22021484375,305.8985853860465,298.36336408342635,,13.397649882876948,,,
2010-01-15,297.07708740234375,289.3092956542969,296.96697998046875,290.290283203125,10858131.0,290.290283203125,304.4796488239627,296.34276907784596,,11.506726941403798,,,
2010-01-19,295.5054931640625,288.4334411621094,290.8908996582031,294.1040954589844,8624767.0,294.1040954589844,303.5364166998737,295.8794468470982,,20.817342141268426,,,
2010-01-20,293.2832946777344,287.93292236328125,293.2832946777344,290.4954833984375,6494899.0,290.4954833984375,302.3508773088341,294.3343287876674,,18.801627152342334,,,
2010-01-21,293.7037048339844,286.4114074707031,292.01202392578125,291.7817687988281,12602785.0,291.7817687988281,301.39004926246986,293.0380292619978,,21.71156222854897,,,
2010-01-22,285.5855712890625,267.69769287109375,282.53253173828125,275.2802734375,13587199.0,275.2802734375,299.01643327838167,290.14442225864957,,14.521661136306705,,,
2010-01-25,275.2152099609375,268.02301025390625,273.5685729980469,270.270263671875,8830960.0,270.270263671875,296.40314513233557,286.77748325892856,,13.102929654396661,,,
2010-01-26,275.0750732421875,268.4134216308594,269.2542419433594,271.4814758300781,8702289.0,271.4814758300781,294.13753883213036,283.38623482840404,,15.25842346260336,,,
2010-01-27,274.0990905761719,267.92291259765625,270.9059143066406,271.3213195800781,7920871.0,271.3213195800781,292.06333708194376,280.6763828822545,,15.204716779325949,,,
2010-01-28,273.7737731933594,265.5655517578125,272.51751708984375,267.41241455078125,6451742.0,267.41241455078125,289.82234412456535,276.86328560965404,,13.917163228018381,,,
2010-01-29,270.7657775878906,263.06805419921875,269.5145263671875,265.2352294921875,8272719.0,265.2352294921875,287.58715188525827,273.25467790876115,,13.244426655146327,,,
2010-02-01,268.1731872558594,265.4154052734375,267.56756591796875,266.7767639160156,4497098.0,266.7767639160156,285.6952984335089,269.68253435407365,,16.328429731109097,,318.6229160303545,258.7779801691899
2010-02-02,267.74774169921875,264.0690612792969,267.74774169921875,265.8258361816406,8184208.0,265.8258361816406,283.88898368333906,268.3319004603795,287.37213134765625,15.951722485204115,,315.4851069186773,257.1308374986405
2010-02-03,271.3213195800781,264.3793640136719,264.599609375,270.6806945800781,5992202.0,270.6806945800781,282.68823012849714,268.3905334472656,285.32413155691967,25.41274185417734,,311.61395186716453,256.62728450165065
2010-02-04,269.2692565917969,263.04302978515625,268.7687683105469,263.6536560058594,6748645.0,263.6536560058594,280.95781429916644,267.2722734723772,283.00729079473587,21.619316614092853,,308.5662794390542,255.50178188093278
2010-02-05,267.01702880859375,261.4914855957031,264.4644775390625,265.9109191894531,6305688.0,265.9109191894531,279.58991474373795,266.4993591308594,281.17283703031995,25.468043304403466,,306.5214145494948,254.05148584113022
2010-02-08,271.2712707519531,266.0310363769531,266.5165100097656,267.00201416015625,5383211.0,267.00201416015625,278.4455601452305,266.4407305036272,279.7278209867932,27.3256518909634,,303.93082475379873,253.51594953819344
2010-02-09,271.0360412597656,267.80279541015625,270.0400390625,268.4884948730469,5633561.0,268.4884948730469,277.5403723932138,266.90548270089283,278.16482979910717,29.8894081191998,-9.910026519733663,300.6545551134771,253.67960626347607
2010-02-10,269.1641540527344,264.1091003417969,267.30230712890625,267.49249267578125,5343651.0,267.49249267578125,276.6269287825381,267.00772966657365,276.5760977608817,29.147445902903087,-9.44764817549867,297.8280233855395,253.55802397774173
2010-02-11,270.5155029296875,265.0150146484375,266.92694091796875,268.4684753417969,4815180.0,268.4684753417969,275.88525119701615,267.38524954659596,275.2871907552083,30.95610310213479,-8.899864266623922,295.56863226571176,253.43202894848102
2010-02-12,268.8438415527344,265.5155029296875,266.7517395019531,266.8268127441406,4554841.0,266.8268127441406,275.0617567922093,266.8346949986049,274.0009039015997,29.58792768698501,-8.500224724536508,292.2218579322696,254.00786517157164
2010-02-16,272.33734130859375,267.41741943359375,268.7037048339844,270.9209289550781,7301491.0,270.9209289550781,274.6853178979246,267.8728768484933,272.84379504975817,37.0591098280219,-7.763651998387104,289.0108282613658,255.01886229039195
2010-02-17,271.97198486328125,269.0740661621094,271.2712707519531,269.3743591308594,4055341.0,269.3743591308594,274.20250346455504,268.3676539829799,271.84779866536456,35.525630106727235,-7.2214635294226355,284.99692498073654,256.7786782500577
2010-02-18,272.77777099609375,268.3383483886719,269.0390319824219,271.88189697265625,4669126.0,271.88189697265625,273.9915392380188,269.06478009905135,270.7895987374442,39.87009431463763,-6.514344604484734,280.7608424651024,259.05763796295753
2010-02-19,272.28729248046875,270.1201171875,270.5355224609375,270.6506652832031,5101094.0,270.6506652832031,273.6878234239446,269.37366158621654,269.8446073986235,38.498365135955126,-5.984314417957137,274.2453671231006,263.61181976654797
2010-02-22,274.0240173339844,270.7707824707031,273.9489440917969,271.6716613769531,4284911.0,271.6716613769531,273.5045359651272,269.97068568638394,268.88698323567706,40.331667072184985,-5.419404305159674,273.1596612039459,264.2942898051688
2010-02-23,272.08709716796875,266.4114074707031,271.7717590332031,267.80279541015625,5739455.0,267.80279541015625,272.9861959146753,269.8755885532924,268.5309128534226,35.95762799426336,-5.223678803251914,272.89615986334894,264.3175516845026
2010-02-24,269.489501953125,265.5205078125,267.25726318359375,266.0010070800781,4648547.0,266.0010070800781,272.35117874789375,269.7576163155692,268.3276149204799,34.102687997254506,-5.1545359115269775,272.4773040304423,264.2711090554952
2010-02-25,264.509521484375,260.26025390625,263.8238220214844,263.4784851074219,6611782.0,263.4784851074219,271.54457023512356,268.6944100516183,267.94652012416293,31.64167363091076,-5.242849804301613,272.5343330281614,263.37757798258076
2010-02-26,266.1411437988281,262.00201416015625,263.9739685058594,263.6636657714844,4094501.0,263.6636657714844,270.8281243747927,267.8785967145647,267.58186994280135,32.02945918386625,-5.237521777811764,272.581419338528,262.83232781316474
2010-03-01,266.91192626953125,264.1341247558594,264.8648681640625,266.6116027832031,4471324.0,266.6116027832031,270.4448042301027,267.12569754464283,267.54373604910717,38.05395912886143,-4.93849747375458,272.5881847118914,262.77851552411124
2010-03-02,273.10308837890625,267.77276611328125,268.00799560546875,270.8008117675781,8704886.0,270.8008117675781,270.47716855169136,267.1471470424107,267.8087637765067,45.452913483127,-4.313758086081521,272.9125878185222,262.8311560779622
2010-03-03,274.3343200683594,269.8948974609375,271.4514465332031,272.93292236328125,6172621.0,272.93292236328125,270.70041889819953,267.3273271833147,268.10191417875745,48.80450386152861,-3.6050473720242167,273.51420961310504,262.8801843077934
2010-03-04,278.3433532714844,273.3733825683594,273.5235290527344,277.57257080078125,6361232.0,277.57257080078125,271.3251599802524,268.72300938197543,268.6612824939546,55.248392738333635,-2.6385921238651235,274.9954905287391,262.16250100771924
2010-03-05,284.1191101074219,280.230224609375,280.9559631347656,282.38739013671875,7816576.0,282.38739013671875,272.3308172672039,271.0639212472098,269.218744187128,60.767199656862985,-1.467240263051849,278.00076715387615,260.8495837982723
