Date,High,Low,Open,Close,Volume,Adj Close,ewm,ma_7,ma_21,rsi,macd,bolu,bold
2010-06-29,5.0,3.507999897003174,3.799999952316284,4.7779998779296875,93831500.0,4.7779998779296875,4.7779998779296875,,,,,,
2010-06-30,6.084000110626221,4.659999847412109,5.1579999923706055,4.765999794006348,85935500.0,4.765999794006348,4.776908961209384,,,0.0,,,
2010-07-01,5.184000015258789,4.053999900817871,5.0,4.392000198364258,41094000.0,4.392000198364258,4.74191725549619,,,0.0,,,
2010-07-02,4.619999885559082,3.742000102996826,4.599999904632568,3.8399999141693115,25699000.0,3.8399999141693115,4.65992476992102,,,0.0,,,
2010-07-06,4.0,3.1659998893737793,4.0,3.2219998836517334,34334500.0,3.2219998836517334,4.52920432571472,,,0.0,,,
2010-07-07,3.3259999752044678,2.996000051498413,3.2799999713897705,3.1600000858306885,34608500.0,3.1600000858306885,4.40473121299799,,,0.0,,,
2010-07-08,3.503999948501587,3.114000082015991,3.2279999256134033,3.492000102996826,38557000.0,3.492000102996826,4.3217556575433385,3.949999979564122,,18.88038737106443,,,
2010-07-09,3.5799999237060547,3.309999942779541,3.5160000324249268,3.4800000190734863,20253000.0,3.4800000190734863,4.245232417682443,3.76457142829895,,18.74264339869802,,,
2010-07-12,3.614000082015991,3.4000000953674316,3.5899999141693115,3.4100000858306885,11012500.0,3.4100000858306885,4.16930220569592,3.570857184273856,,17.921291920944483,,,
2010-07-13,3.7279999256134033,3.380000114440918,3.4779999256134033,3.628000020980835,13400500.0,3.628000020980835,4.120092916176366,3.46171430179051,,28.43893476861652,,,
2010-07-14,4.03000020980835,3.552000045776367,3.5880000591278076,3.9679999351501465,20976000.0,3.9679999351501465,4.106266281537619,3.4800000190734863,,41.112964584470205,,,
2010-07-15,4.300000190734863,3.799999952316284,3.98799991607666,3.9779999256134033,18699000.0,3.9779999256134033,4.094605703726326,3.5880000250680104,,41.44146324701911,,,
2010-07-16,4.260000228881836,4.010000228881836,4.139999866485596,4.127999782562256,13106500.0,4.127999782562256,4.097641529075046,3.726285696029663,,46.28216533276799,,,
2010-07-19,4.449999809265137,4.184000015258789,4.27400016784668,4.381999969482422,12432500.0,4.381999969482422,4.123492296384808,3.853428534099034,,53.3191241570473,,,
2010-07-20,4.369999885559082,4.010000228881836,4.369999885559082,4.059999942779541,9126500.0,4.059999942779541,4.117720264238875,3.9362856660570418,,45.23002918390922,,,
2010-07-21,4.179999828338623,3.9000000953674316,4.131999969482422,4.044000148773193,6262500.0,4.044000148773193,4.111018435560176,4.026857103620257,,44.86579935962864,,,
2010-07-22,4.25,4.073999881744385,4.099999904632568,4.199999809265137,4789000.0,4.199999809265137,4.119107651351536,4.108571359089443,,49.16424883972405,,,
2010-07-23,4.311999797821045,4.211999893188477,4.23799991607666,4.257999897003174,3268000.0,4.257999897003174,4.131734219138048,4.149999925068447,,50.7031117469078,,,
2010-07-26,4.300000190734863,4.059999942779541,4.300000190734863,4.190000057220459,4611000.0,4.190000057220459,4.137031113509177,4.180285658155169,,48.836561493517536,,,
2010-07-27,4.236000061035156,4.052000045776367,4.182000160217285,4.110000133514404,3098500.0,4.110000133514404,4.1345737516914705,4.177714279719761,,46.660262229035446,,4.929436764762804,3.0704965654551932
